Frequency,Channel A
(kHz),(dBV)

0.00000000,-45.55965000
0.00061035,-44.03105000
0.00122070,-44.81032000
0.00183105,-42.76611000
0.00244141,-36.72520000
0.00305176,-35.64314000
0.00366211,-37.92284000
0.00427246,-37.37070000
0.00488281,-37.19700000
0.00549316,-39.20737000
0.00610352,-41.07232000
0.00671387,-37.71737000
0.00732422,-36.78836000
0.00793457,-70.84092000
0.00854492,-47.10012000
0.00915527,-37.61972000
0.00976563,-41.71031000
0.01037598,-42.16890000
0.01098633,-37.02058000
0.01159668,-37.55526000
0.01220703,-41.67334000
0.01281738,-47.00943000
0.01342773,-47.76405000
0.01403809,-37.95365000
0.01464844,-40.49329000
0.01525879,-42.91856000
0.01586914,-42.34764000
0.01647949,-52.20293000
0.01708984,-45.34543000
0.01770020,-40.93936000
0.01831055,-37.26060000
0.01892090,-43.03202000
0.01953125,-44.20531000
0.02014160,-43.18472000
0.02075195,-44.38356000
0.02136230,-35.12211000
0.02197266,-42.15592000
0.02258301,-39.69123000
0.02319336,-36.26324000
0.02380371,-44.40683000
0.02441406,-41.06541000
0.02502441,-41.63131000
0.02563477,-42.38055000
0.02624512,-42.43653000
0.02685547,-40.63200000
0.02746582,-43.16132000
0.02807617,-41.90401000
0.02868652,-50.23488000
0.02929688,-45.72051000
0.02990723,-37.94842000
0.03051758,-39.17636000
0.03112793,-42.59568000
0.03173828,-40.25143000
0.03234863,-47.57013000
0.03295898,-41.77951000
0.03356934,-41.67497000
0.03417969,-42.87758000
0.03479004,-44.60903000
0.03540039,-46.30642000
0.03601074,-40.48741000
0.03662109,-39.64243000
0.03723145,-46.34829000
0.03784180,-45.53286000
0.03845215,-48.91416000
0.03906250,-52.08096000
0.03967285,-53.18645000
0.04028320,-45.82393000
0.04089355,-41.99655000
0.04150391,-50.05824000
0.04211426,-43.63945000
0.04272461,-43.75835000
0.04333496,-46.56716000
0.04394531,-45.86108000
0.04455566,-45.72834000
0.04516602,-48.88556000
0.04577637,-42.30938000
0.04638672,-52.17230000
0.04699707,-42.57465000
0.04760742,-37.39431000
0.04821777,-39.55320000
0.04882813,-43.21371000
0.04943848,-40.43183000
0.05004883,-42.15372000
0.05065918,-47.02454000
0.05126953,-45.82256000
0.05187988,-43.89284000
0.05249023,-40.34437000
0.05310059,-41.67111000
0.05371094,-44.89079000
0.05432129,-40.86414000
0.05493164,-39.25315000
0.05554199,-42.36690000
0.05615234,-44.32200000
0.05676270,-46.23029000
0.05737305,-43.40607000
0.05798340,-60.49359000
0.05859375,-65.15716000
0.05920410,-44.00188000
0.05981445,-41.02249000
0.06042480,-41.68242000
0.06103516,-50.26266000
0.06164551,-55.47431000
0.06225586,-49.53082000
0.06286621,-41.34547000
0.06347656,-42.72818000
0.06408691,-46.84441000
0.06469727,-44.07770000
0.06530762,-44.59275000
0.06591797,-46.45504000
0.06652832,-48.29867000
0.06713867,-45.87415000
0.06774902,-42.48923000
0.06835938,-43.89527000
0.06896973,-43.61086000
0.06958008,-48.52449000
0.07019043,-46.75312000
0.07080078,-46.39412000
0.07141113,-47.23737000
0.07202148,-44.76884000
0.07263184,-46.80412000
0.07324219,-48.75696000
0.07385254,-49.12783000
0.07446289,-48.91776000
0.07507324,-47.69647000
0.07568359,-44.94804000
0.07629395,-46.68140000
0.07690430,-53.01450000
0.07751465,-46.85091000
0.07812500,-43.30997000
0.07873535,-46.24432000
0.07934570,-52.45741000
0.07995605,-49.70688000
0.08056641,-46.90781000
0.08117676,-55.51316000
0.08178711,-54.64718000
0.08239746,-59.33985000
0.08300781,-57.73849000
0.08361816,-54.12485000
0.08422852,-53.86039000
0.08483887,-46.50950000
0.08544922,-47.96226000
0.08605957,-51.69573000
0.08666992,-52.34070000
0.08728027,-57.26713000
0.08789063,-47.59211000
0.08850098,-45.80179000
0.08911133,-52.11872000
0.08972168,-49.69675000
0.09033203,-57.93512000
0.09094238,-55.79376000
0.09155273,-48.32139000
0.09216309,-42.04259000
0.09277344,-47.38878000
0.09338379,-49.31999000
0.09399414,-55.03763000
0.09460449,-49.09322000
0.09521484,-50.46132000
0.09582520,-45.83685000
0.09643555,-44.93264000
0.09704590,-49.86631000
0.09765625,-45.87886000
0.09826660,-49.94154000
0.09887695,-54.42733000
0.09948730,-50.38120000
0.10009766,-48.74413000
0.10070801,-44.72078000
0.10131836,-47.66914000
0.10192871,-55.68188000
0.10253906,-55.60615000
0.10314941,-60.44722000
0.10375977,-50.77683000
0.10437012,-46.27832000
0.10498047,-46.99541000
0.10559082,-51.20951000
0.10620117,-46.74763000
0.10681152,-48.25377000
0.10742188,-59.08569000
0.10803223,-50.14424000
0.10864258,-55.36942000
0.10925293,-50.93907000
0.10986328,-50.31050000
0.11047363,-60.31688000
0.11108398,-47.10556000
0.11169434,-48.62040000
0.11230469,-53.40188000
0.11291504,-55.39692000
0.11352539,-57.30732000
0.11413574,-54.90076000
0.11474609,-54.57983000
0.11535645,-47.68501000
0.11596680,-50.79702000
0.11657715,-48.48779000
0.11718750,-47.82705000
0.11779785,-53.17152000
0.11840820,-57.27604000
0.11901855,-56.99355000
0.11962891,-52.61954000
0.12023926,-49.75964000
0.12084961,-54.77983000
0.12145996,-50.13474000
0.12207031,-51.20481000
0.12268066,-48.76764000
0.12329102,-49.64758000
0.12390137,-51.13535000
0.12451172,-52.52962000
0.12512207,-59.34641000
0.12573242,-50.28282000
0.12634277,-50.58083000
0.12695313,-57.86621000
0.12756348,-49.55778000
0.12817383,-46.74218000
0.12878418,-48.83024000
0.12939453,-50.29956000
0.13000488,-57.47779000
0.13061523,-82.21214000
0.13122559,-56.23930000
0.13183594,-58.71009000
0.13244629,-69.41773000
0.13305664,-56.32055000
0.13366699,-67.71934000
0.13427734,-52.70847000
0.13488770,-52.92238000
0.13549805,-55.22801000
0.13610840,-54.90903000
0.13671875,-53.59297000
0.13732910,-52.94684000
0.13793945,-55.60133000
0.13854980,-53.32956000
0.13916016,-56.64274000
0.13977051,-57.39227000
0.14038086,-56.28824000
0.14099121,-48.40849000
0.14160156,-46.81684000
0.14221191,-50.50811000
0.14282227,-55.54327000
0.14343262,-63.08596000
0.14404297,-56.51493000
0.14465332,-54.07317000
0.14526367,-61.93424000
0.14587402,-51.65133000
0.14648438,-55.82543000
0.14709473,-53.29330000
0.14770508,-55.31054000
0.14831543,-55.94084000
0.14892578,-55.01256000
0.14953613,-47.14880000
0.15014648,-55.27369000
0.15075684,-52.95844000
0.15136719,-54.10689000
0.15197754,-65.15140000
0.15258789,-62.31034000
0.15319824,-51.62550000
0.15380859,-49.79459000
0.15441895,-52.80296000
0.15502930,-55.40926000
0.15563965,-51.07885000
0.15625000,-50.03746000
0.15686035,-49.61007000
0.15747070,-52.04414000
0.15808105,-50.82251000
0.15869141,-63.25980000
0.15930176,-55.45912000
0.15991211,-52.71534000
0.16052246,-56.15966000
0.16113281,-63.71925000
0.16174316,-62.39403000
0.16235352,-52.09232000
0.16296387,-53.38400000
0.16357422,-61.18916000
0.16418457,-58.09667000
0.16479492,-62.35002000
0.16540527,-51.93697000
0.16601563,-57.35463000
0.16662598,-48.37425000
0.16723633,-50.25757000
0.16784668,-56.41034000
0.16845703,-75.14031000
0.16906738,-61.52324000
0.16967773,-74.03242000
0.17028809,-62.63422000
0.17089844,-57.44865000
0.17150879,-56.58646000
0.17211914,-57.25758000
0.17272949,-57.31888000
0.17333984,-51.00581000
0.17395020,-50.86880000
0.17456055,-53.01363000
0.17517090,-50.03972000
0.17578125,-53.53239000
0.17639160,-78.76603000
0.17700195,-56.64514000
0.17761230,-55.46644000
0.17822266,-63.53474000
0.17883301,-57.20510000
0.17944336,-61.33465000
0.18005371,-63.25824000
0.18066406,-55.34277000
0.18127441,-59.54906000
0.18188477,-54.39802000
0.18249512,-54.86127000
0.18310547,-60.33767000
0.18371582,-60.03335000
0.18432617,-60.93820000
0.18493652,-60.88287000
0.18554688,-68.56142000
0.18615723,-80.58020000
0.18676758,-61.00120000
0.18737793,-63.15162000
0.18798828,-67.68602000
0.18859863,-58.73274000
0.18920898,-57.19903000
0.18981934,-51.72192000
0.19042969,-58.89400000
0.19104004,-68.29390000
0.19165039,-67.28322000
0.19226074,-65.89632000
0.19287109,-56.70970000
0.19348145,-53.46519000
0.19409180,-51.84140000
0.19470215,-55.55500000
0.19531250,-60.61741000
0.19592285,-59.26968000
0.19653320,-54.25713000
0.19714355,-54.74216000
0.19775391,-61.45532000
0.19836426,-67.66444000
0.19897461,-60.67715000
0.19958496,-63.39273000
0.20019531,-61.95964000
0.20080566,-53.40203000
0.20141602,-49.69214000
0.20202637,-50.77835000
0.20263672,-60.36949000
0.20324707,-72.40254000
0.20385742,-65.54505000
0.20446777,-57.37150000
0.20507813,-57.31461000
0.20568848,-63.94091000
0.20629883,-57.03653000
0.20690918,-52.38873000
0.20751953,-52.70501000
0.20812988,-65.25826000
0.20874023,-56.66595000
0.20935059,-55.50633000
0.20996094,-59.46234000
0.21057129,-55.93172000
0.21118164,-54.39751000
0.21179199,-57.00585000
0.21240234,-58.76988000
0.21301270,-58.06334000
0.21362305,-55.71984000
0.21423340,-52.06802000
0.21484375,-49.38169000
0.21545410,-50.18246000
0.21606445,-64.58892000
0.21667480,-62.32131000
0.21728516,-61.35129000
0.21789551,-66.74998000
0.21850586,-65.20455000
0.21911621,-61.22601000
0.21972656,-56.56488000
0.22033691,-61.03484000
0.22094727,-61.06929000
0.22155762,-57.25227000
0.22216797,-53.96782000
0.22277832,-54.94857000
0.22338867,-53.79056000
0.22399902,-69.87629000
0.22460938,-58.41084000
0.22521973,-53.64735000
0.22583008,-54.88003000
0.22644043,-54.67556000
0.22705078,-56.82709000
0.22766113,-57.47778000
0.22827148,-56.58142000
0.22888184,-56.87666000
0.22949219,-59.51514000
0.23010254,-57.26624000
0.23071289,-57.57205000
0.23132324,-59.04750000
0.23193359,-61.03798000
0.23254395,-59.22674000
0.23315430,-65.51181000
0.23376465,-59.04915000
0.23437500,-58.45956000
0.23498535,-72.19315000
0.23559570,-64.02215000
0.23620605,-54.78443000
0.23681641,-53.43403000
0.23742676,-59.15112000
0.23803711,-56.60192000
0.23864746,-53.42027000
0.23925781,-54.36989000
0.23986816,-64.56603000
0.24047852,-69.56325000
0.24108887,-84.60998000
0.24169922,-61.38772000
0.24230957,-73.68414000
0.24291992,-67.43293000
0.24353027,-62.79220000
0.24414063,-59.08318000
0.24475098,-61.57170000
0.24536133,-58.48039000
0.24597168,-65.94148000
0.24658203,-56.10567000
0.24719238,-53.14766000
0.24780273,-59.51360000
0.24841309,-67.35559000
0.24902344,-56.01119000
0.24963379,-51.83664000
0.25024414,-57.16420000
0.25085449,-62.05878000
0.25146484,-56.83163000
0.25207520,-58.79258000
0.25268555,-71.15489000
0.25329590,-60.91345000
0.25390625,-63.54616000
0.25451660,-58.91259000
0.25512695,-51.51680000
0.25573730,-58.65149000
0.25634766,-59.64781000
0.25695801,-59.58101000
0.25756836,-61.26897000
0.25817871,-61.09364000
0.25878906,-61.12374000
0.25939941,-57.50952000
0.26000977,-62.35669000
0.26062012,-53.82630000
0.26123047,-52.86753000
0.26184082,-57.80394000
0.26245117,-56.12806000
0.26306152,-61.48619000
0.26367188,-64.52934000
0.26428223,-55.96188000
0.26489258,-53.22343000
0.26550293,-59.74121000
0.26611328,-53.84916000
0.26672363,-62.95923000
0.26733398,-54.01872000
0.26794434,-55.41532000
0.26855469,-61.53916000
0.26916504,-58.75780000
0.26977539,-55.38355000
0.27038574,-61.52081000
0.27099609,-54.83530000
0.27160645,-59.52872000
0.27221680,-68.70471000
0.27282715,-62.88005000
0.27343750,-60.71372000
0.27404785,-62.91132000
0.27465820,-64.53403000
0.27526855,-56.14218000
0.27587891,-56.04651000
0.27648926,-69.64254000
0.27709961,-72.10159000
0.27770996,-65.33339000
0.27832031,-60.38032000
0.27893066,-72.72058000
0.27954102,-60.67453000
0.28015137,-57.49726000
0.28076172,-59.49862000
0.28137207,-62.38731000
0.28198242,-63.69364000
0.28259277,-67.03574000
0.28320313,-59.44894000
0.28381348,-62.36204000
0.28442383,-62.51486000
0.28503418,-57.84750000
0.28564453,-60.21798000
0.28625488,-60.76781000
0.28686523,-61.85929000
