Frequency,Channel A
(kHz),(dBV)

0.00000000,-72.70685000
0.00061035,-69.94201000
0.00122070,-64.31570000
0.00183105,-70.03295000
0.00244141,-68.89339000
0.00305176,-76.30220000
0.00366211,-64.67226000
0.00427246,-59.29136000
0.00488281,-62.91451000
0.00549316,-60.62883000
0.00610352,-59.12979000
0.00671387,-65.05818000
0.00732422,-70.58630000
0.00793457,-64.27460000
0.00854492,-71.31390000
0.00915527,-72.28996000
0.00976563,-64.54414000
0.01037598,-74.47457000
0.01098633,-70.40033000
0.01159668,-73.22214000
0.01220703,-67.37227000
0.01281738,-67.98682000
0.01342773,-67.80346000
0.01403809,-70.12878000
0.01464844,-74.88396000
0.01525879,-75.41718000
0.01586914,-66.03969000
0.01647949,-69.41403000
0.01708984,-66.85086000
0.01770020,-63.92836000
0.01831055,-63.78599000
0.01892090,-71.14146000
0.01953125,-73.49301000
0.02014160,-80.71632000
0.02075195,-68.04700000
0.02136230,-66.56812000
0.02197266,-69.80305000
0.02258301,-69.92829000
0.02319336,-62.21212000
0.02380371,-59.74938000
0.02441406,-64.33610000
0.02502441,-68.87225000
0.02563477,-73.58443000
0.02624512,-67.98238000
0.02685547,-62.05033000
0.02746582,-65.00382000
0.02807617,-68.17404000
0.02868652,-71.34607000
0.02929688,-71.02805000
0.02990723,-65.09173000
0.03051758,-68.47371000
0.03112793,-74.43185000
0.03173828,-74.19742000
0.03234863,-69.90817000
0.03295898,-67.00420000
0.03356934,-61.25022000
0.03417969,-73.87971000
0.03479004,-69.33762000
0.03540039,-71.74911000
0.03601074,-65.97910000
0.03662109,-61.38953000
0.03723145,-64.45994000
0.03784180,-68.01317000
0.03845215,-69.59281000
0.03906250,-67.84883000
0.03967285,-69.90816000
0.04028320,-69.06384000
0.04089355,-74.97758000
0.04150391,-81.03718000
0.04211426,-72.44283000
0.04272461,-68.59305000
0.04333496,-67.68753000
0.04394531,-62.39257000
0.04455566,-70.67229000
0.04516602,-76.09784000
0.04577637,-70.59669000
0.04638672,-70.15568000
0.04699707,-65.47768000
0.04760742,-66.66669000
0.04821777,-71.09164000
0.04882813,-66.45724000
0.04943848,-81.97175000
0.05004883,-69.51379000
0.05065918,-65.19420000
0.05126953,-70.82085000
0.05187988,-77.94989000
0.05249023,-69.27616000
0.05310059,-67.64211000
0.05371094,-84.09164000
0.05432129,-77.08974000
0.05493164,-72.85394000
0.05554199,-70.55828000
0.05615234,-83.04386000
0.05676270,-70.46845000
0.05737305,-69.21142000
0.05798340,-63.37796000
0.05859375,-65.69429000
0.05920410,-65.05124000
0.05981445,-73.04143000
0.06042480,-66.90957000
0.06103516,-71.10963000
0.06164551,-71.20526000
0.06225586,-75.60606000
0.06286621,-66.09012000
0.06347656,-65.15430000
0.06408691,-71.49657000
0.06469727,-65.20126000
0.06530762,-69.28067000
0.06591797,-69.29381000
0.06652832,-76.00534000
0.06713867,-71.25959000
0.06774902,-66.51666000
0.06835938,-71.04008000
0.06896973,-69.39984000
0.06958008,-66.62952000
0.07019043,-64.69664000
0.07080078,-61.72398000
0.07141113,-64.00543000
0.07202148,-73.26814000
0.07263184,-89.38991000
0.07324219,-76.69829000
0.07385254,-70.55996000
0.07446289,-65.77658000
0.07507324,-61.84986000
0.07568359,-67.74234000
0.07629395,-73.73508000
0.07690430,-63.47163000
0.07751465,-62.24651000
0.07812500,-68.07414000
0.07873535,-66.52349000
0.07934570,-72.30818000
0.07995605,-67.60942000
0.08056641,-70.99850000
0.08117676,-72.61581000
0.08178711,-76.52795000
0.08239746,-70.98549000
0.08300781,-69.28984000
0.08361816,-74.91208000
0.08422852,-78.37252000
0.08483887,-71.49498000
0.08544922,-73.34571000
0.08605957,-79.53901000
0.08666992,-67.46390000
0.08728027,-74.13997000
0.08789063,-71.92834000
0.08850098,-65.83759000
0.08911133,-68.14020000
0.08972168,-73.02649000
0.09033203,-80.15038000
0.09094238,-78.24731000
0.09155273,-75.69893000
0.09216309,-86.16100000
0.09277344,-74.89905000
0.09338379,-81.75206000
0.09399414,-76.47856000
0.09460449,-77.20335000
0.09521484,-77.98839000
0.09582520,-69.84421000
0.09643555,-80.28378000
0.09704590,-85.69366000
0.09765625,-80.84046000
0.09826660,-68.57159000
0.09887695,-73.86823000
0.09948730,-70.83406000
0.10009766,-70.36683000
0.10070801,-74.50866000
0.10131836,-70.75697000
0.10192871,-71.41718000
0.10253906,-71.45843000
0.10314941,-72.99901000
0.10375977,-74.11510000
0.10437012,-79.09978000
0.10498047,-70.16677000
0.10559082,-66.32576000
0.10620117,-65.00864000
0.10681152,-67.84985000
0.10742188,-67.80596000
0.10803223,-70.46181000
0.10864258,-73.21018000
0.10925293,-69.89451000
0.10986328,-64.09703000
0.11047363,-70.77156000
0.11108398,-72.91605000
0.11169434,-65.94409000
0.11230469,-65.13783000
0.11291504,-70.64063000
0.11352539,-72.30419000
0.11413574,-73.72785000
0.11474609,-75.41990000
0.11535645,-69.41487000
0.11596680,-65.48358000
0.11657715,-67.93321000
0.11718750,-69.06487000
0.11779785,-68.23958000
0.11840820,-69.41717000
0.11901855,-70.89503000
0.11962891,-79.56802000
0.12023926,-67.87745000
0.12084961,-67.49498000
0.12145996,-70.31277000
0.12207031,-72.05136000
0.12268066,-67.13014000
0.12329102,-63.88240000
0.12390137,-70.58038000
0.12451172,-73.35620000
0.12512207,-65.71887000
0.12573242,-63.67580000
0.12634277,-68.87716000
0.12695313,-76.15916000
0.12756348,-75.67583000
0.12817383,-66.91585000
0.12878418,-72.39896000
0.12939453,-69.38165000
0.13000488,-70.14009000
0.13061523,-84.24129000
0.13122559,-74.76548000
0.13183594,-75.83823000
0.13244629,-67.47842000
0.13305664,-74.94704000
0.13366699,-72.24820000
0.13427734,-69.61456000
0.13488770,-75.02296000
0.13549805,-69.96260000
0.13610840,-79.57423000
0.13671875,-75.25620000
0.13732910,-66.65259000
0.13793945,-67.84512000
0.13854980,-67.63287000
0.13916016,-71.58900000
0.13977051,-76.96399000
0.14038086,-73.19545000
0.14099121,-66.62460000
0.14160156,-68.15858000
0.14221191,-70.72826000
0.14282227,-72.24221000
0.14343262,-83.30116000
0.14404297,-69.94479000
0.14465332,-73.80058000
0.14526367,-79.35446000
0.14587402,-78.35664000
0.14648438,-73.11345000
0.14709473,-71.32185000
0.14770508,-74.15873000
0.14831543,-71.60332000
0.14892578,-73.46729000
0.14953613,-79.44174000
0.15014648,-75.73708000
0.15075684,-74.36780000
0.15136719,-75.12036000
0.15197754,-77.02248000
0.15258789,-72.13467000
0.15319824,-80.32807000
0.15380859,-70.12607000
0.15441895,-74.51974000
0.15502930,-79.59779000
0.15563965,-78.35278000
0.15625000,-72.70103000
0.15686035,-69.42342000
0.15747070,-65.97203000
0.15808105,-69.84254000
0.15869141,-73.49908000
0.15930176,-75.12791000
0.15991211,-75.38903000
0.16052246,-80.95321000
0.16113281,-88.92319000
0.16174316,-70.72288000
0.16235352,-71.37513000
0.16296387,-70.57915000
0.16357422,-72.31976000
0.16418457,-77.33849000
0.16479492,-69.78075000
0.16540527,-70.65761000
0.16601563,-71.08699000
0.16662598,-81.03214000
0.16723633,-76.70048000
0.16784668,-74.59700000
0.16845703,-76.65491000
0.16906738,-70.08477000
0.16967773,-66.45896000
0.17028809,-78.55546000
0.17089844,-73.60114000
0.17150879,-69.60852000
0.17211914,-72.14980000
0.17272949,-73.17033000
0.17333984,-70.46146000
0.17395020,-75.02180000
0.17456055,-90.27663000
0.17517090,-76.11874000
0.17578125,-71.15285000
0.17639160,-72.52624000
0.17700195,-71.04192000
0.17761230,-71.42981000
0.17822266,-73.58662000
0.17883301,-75.40929000
0.17944336,-73.58347000
0.18005371,-68.33121000
0.18066406,-77.87415000
0.18127441,-73.52560000
0.18188477,-85.54564000
0.18249512,-70.26691000
0.18310547,-75.73954000
0.18371582,-71.42163000
0.18432617,-71.78819000
0.18493652,-77.49595000
0.18554688,-88.77715000
0.18615723,-87.00317000
0.18676758,-81.38419000
0.18737793,-73.80640000
0.18798828,-75.56115000
0.18859863,-80.36882000
0.18920898,-81.63438000
0.18981934,-72.82390000
0.19042969,-68.48627000
0.19104004,-66.14272000
0.19165039,-67.38320000
0.19226074,-74.65735000
0.19287109,-78.87676000
0.19348145,-81.99555000
0.19409180,-70.22498000
0.19470215,-68.55237000
0.19531250,-71.52947000
0.19592285,-71.15955000
0.19653320,-71.23065000
0.19714355,-73.84523000
0.19775391,-73.68018000
0.19836426,-79.64169000
0.19897461,-71.99485000
0.19958496,-68.34357000
0.20019531,-69.59971000
0.20080566,-72.38779000
0.20141602,-82.29713000
0.20202637,-72.15751000
0.20263672,-69.44392000
0.20324707,-68.00269000
0.20385742,-76.93861000
0.20446777,-72.14164000
0.20507813,-78.87418000
0.20568848,-74.90548000
0.20629883,-81.08710000
0.20690918,-74.84312000
0.20751953,-83.67500000
0.20812988,-78.23076000
0.20874023,-73.92976000
0.20935059,-70.51196000
0.20996094,-71.48138000
0.21057129,-70.32925000
0.21118164,-72.81641000
0.21179199,-84.01094000
0.21240234,-76.93671000
0.21301270,-76.68250000
0.21362305,-71.52309000
0.21423340,-75.20711000
0.21484375,-77.44078000
0.21545410,-75.38436000
0.21606445,-75.45834000
0.21667480,-86.51439000
0.21728516,-82.83084000
0.21789551,-84.79473000
0.21850586,-72.83496000
0.21911621,-72.72038000
0.21972656,-73.03493000
0.22033691,-77.87876000
0.22094727,-77.30538000
0.22155762,-84.82307000
0.22216797,-74.37045000
0.22277832,-73.47861000
0.22338867,-71.27316000
0.22399902,-70.02816000
0.22460938,-78.86550000
0.22521973,-80.06880000
0.22583008,-73.59271000
0.22644043,-77.45222000
0.22705078,-72.14356000
0.22766113,-72.34354000
0.22827148,-71.07809000
0.22888184,-76.23845000
0.22949219,-72.06981000
0.23010254,-67.63801000
0.23071289,-69.14491000
0.23132324,-79.15658000
0.23193359,-78.09975000
0.23254395,-75.14192000
0.23315430,-75.58869000
0.23376465,-79.17104000
0.23437500,-78.99843000
0.23498535,-76.11580000
0.23559570,-85.34974000
0.23620605,-77.63238000
0.23681641,-79.95734000
0.23742676,-76.15987000
0.23803711,-76.98900000
0.23864746,-73.36280000
0.23925781,-75.37004000
0.23986816,-90.75990000
0.24047852,-76.29211000
0.24108887,-74.01297000
0.24169922,-81.01086000
0.24230957,-73.98329000
0.24291992,-76.32903000
0.24353027,-76.44364000
0.24414063,-76.47880000
0.24475098,-71.14487000
0.24536133,-73.71277000
0.24597168,-74.36588000
0.24658203,-70.71107000
0.24719238,-71.03487000
0.24780273,-69.84401000
0.24841309,-79.03407000
0.24902344,-73.51853000
0.24963379,-75.95538000
0.25024414,-78.49871000
0.25085449,-75.54955000
0.25146484,-81.10564000
0.25207520,-82.25974000
0.25268555,-77.51759000
0.25329590,-78.56680000
0.25390625,-80.01462000
0.25451660,-75.72630000
0.25512695,-68.52233000
0.25573730,-77.59179000
0.25634766,-76.32996000
0.25695801,-78.35899000
0.25756836,-76.40723000
0.25817871,-74.68335000
0.25878906,-76.06083000
0.25939941,-73.19836000
0.26000977,-72.35683000
0.26062012,-82.32817000
0.26123047,-99.00365000
0.26184082,-76.64993000
0.26245117,-76.76893000
0.26306152,-76.31820000
0.26367188,-73.07967000
0.26428223,-74.02808000
0.26489258,-73.45831000
0.26550293,-73.63544000
0.26611328,-75.58095000
0.26672363,-74.00262000
0.26733398,-81.05598000
0.26794434,-93.85619000
0.26855469,-89.80698000
0.26916504,-83.18532000
0.26977539,-81.94395000
0.27038574,-83.63178000
0.27099609,-86.28447000
0.27160645,-82.52244000
0.27221680,-81.83342000
0.27282715,-91.26647000
0.27343750,-76.59864000
0.27404785,-80.58780000
0.27465820,-80.90064000
0.27526855,-79.66701000
0.27587891,-84.79015000
0.27648926,-84.92639000
0.27709961,-74.46501000
0.27770996,-67.92088000
0.27832031,-70.56664000
0.27893066,-85.50660000
0.27954102,-78.08044000
0.28015137,-73.57749000
0.28076172,-74.83492000
0.28137207,-73.33340000
0.28198242,-71.47636000
0.28259277,-73.17714000
0.28320313,-75.89745000
0.28381348,-74.49879000
0.28442383,-78.06748000
0.28503418,-94.83585000
0.28564453,-78.80563000
0.28625488,-77.00277000
0.28686523,-82.68470000
