Frequency,Channel A
(kHz),(dBV)

0.00000000,-79.33671000
0.00061035,-72.57722000
0.00122070,-63.06704000
0.00183105,-59.43417000
0.00244141,-60.58997000
0.00305176,-57.02514000
0.00366211,-60.67918000
0.00427246,-67.47924000
0.00488281,-66.39472000
0.00549316,-65.31934000
0.00610352,-63.77847000
0.00671387,-62.61709000
0.00732422,-64.43324000
0.00793457,-69.15816000
0.00854492,-74.10847000
0.00915527,-66.70716000
0.00976563,-67.91294000
0.01037598,-68.97786000
0.01098633,-71.43988000
0.01159668,-67.82832000
0.01220703,-65.33598000
0.01281738,-77.96030000
0.01342773,-67.89633000
0.01403809,-72.75940000
0.01464844,-65.42090000
0.01525879,-68.65128000
0.01586914,-65.66022000
0.01647949,-61.36637000
0.01708984,-65.25323000
0.01770020,-92.48311000
0.01831055,-68.16572000
0.01892090,-65.05910000
0.01953125,-67.05224000
0.02014160,-77.02440000
0.02075195,-76.91803000
0.02136230,-72.03281000
0.02197266,-66.37144000
0.02258301,-68.99001000
0.02319336,-69.68906000
0.02380371,-72.48346000
0.02441406,-84.96323000
0.02502441,-73.40811000
0.02563477,-73.08312000
0.02624512,-70.96167000
0.02685547,-72.28261000
0.02746582,-67.60344000
0.02807617,-84.37216000
0.02868652,-79.96295000
0.02929688,-83.99304000
0.02990723,-68.49185000
0.03051758,-64.20528000
0.03112793,-64.50537000
0.03173828,-64.68028000
0.03234863,-68.36404000
0.03295898,-66.80299000
0.03356934,-63.83415000
0.03417969,-61.16837000
0.03479004,-63.06784000
0.03540039,-63.32772000
0.03601074,-66.79154000
0.03662109,-73.47736000
0.03723145,-72.53497000
0.03784180,-71.12272000
0.03845215,-66.78560000
0.03906250,-65.64583000
0.03967285,-67.35162000
0.04028320,-65.57708000
0.04089355,-68.20560000
0.04150391,-66.12812000
0.04211426,-68.25224000
0.04272461,-68.59126000
0.04333496,-67.53131000
0.04394531,-65.09975000
0.04455566,-62.60564000
0.04516602,-63.13472000
0.04577637,-65.36979000
0.04638672,-70.32898000
0.04699707,-70.56100000
0.04760742,-66.80502000
0.04821777,-67.57967000
0.04882813,-62.40831000
0.04943848,-66.95975000
0.05004883,-76.72845000
0.05065918,-69.15005000
0.05126953,-78.06984000
0.05187988,-74.76507000
0.05249023,-66.49382000
0.05310059,-65.72579000
0.05371094,-76.22602000
0.05432129,-69.72556000
0.05493164,-74.57964000
0.05554199,-67.73101000
0.05615234,-70.24563000
0.05676270,-66.72964000
0.05737305,-66.67609000
0.05798340,-70.70119000
0.05859375,-71.98824000
0.05920410,-71.50634000
0.05981445,-67.73629000
0.06042480,-71.72507000
0.06103516,-77.41411000
0.06164551,-69.26315000
0.06225586,-65.04838000
0.06286621,-81.42307000
0.06347656,-71.43390000
0.06408691,-78.17584000
0.06469727,-70.43156000
0.06530762,-70.10836000
0.06591797,-71.10754000
0.06652832,-66.13268000
0.06713867,-70.87757000
0.06774902,-64.00805000
0.06835938,-64.25856000
0.06896973,-69.38998000
0.06958008,-72.29679000
0.07019043,-70.16425000
0.07080078,-70.34562000
0.07141113,-74.77301000
0.07202148,-63.72054000
0.07263184,-66.76262000
0.07324219,-78.31870000
0.07385254,-68.45327000
0.07446289,-71.61031000
0.07507324,-79.73512000
0.07568359,-73.94395000
0.07629395,-67.50159000
0.07690430,-69.83414000
0.07751465,-72.67055000
0.07812500,-69.50381000
0.07873535,-66.93584000
0.07934570,-66.74635000
0.07995605,-76.72765000
0.08056641,-69.61858000
0.08117676,-66.32034000
0.08178711,-67.78346000
0.08239746,-70.34438000
0.08300781,-77.30730000
0.08361816,-74.73138000
0.08422852,-79.18125000
0.08483887,-76.77392000
0.08544922,-72.62277000
0.08605957,-85.90206000
0.08666992,-67.86378000
0.08728027,-65.11446000
0.08789063,-66.31567000
0.08850098,-72.64638000
0.08911133,-70.83728000
0.08972168,-69.79588000
0.09033203,-72.25546000
0.09094238,-65.07150000
0.09155273,-62.04636000
0.09216309,-70.84242000
0.09277344,-67.47837000
0.09338379,-68.27882000
0.09399414,-73.92310000
0.09460449,-67.12144000
0.09521484,-66.30099000
0.09582520,-68.08260000
0.09643555,-79.20396000
0.09704590,-65.46452000
0.09765625,-64.48306000
0.09826660,-66.60511000
0.09887695,-62.73621000
0.09948730,-66.97118000
0.10009766,-67.63544000
0.10070801,-73.19809000
0.10131836,-78.86258000
0.10192871,-78.96837000
0.10253906,-76.05717000
0.10314941,-71.59705000
0.10375977,-73.47644000
0.10437012,-69.61603000
0.10498047,-66.98335000
0.10559082,-66.15941000
0.10620117,-74.00750000
0.10681152,-73.64240000
0.10742188,-70.96219000
0.10803223,-70.22273000
0.10864258,-69.84649000
0.10925293,-66.94972000
0.10986328,-68.60645000
0.11047363,-71.09082000
0.11108398,-74.23051000
0.11169434,-77.80981000
0.11230469,-73.12893000
0.11291504,-72.62124000
0.11352539,-73.80581000
0.11413574,-72.29605000
0.11474609,-72.24760000
0.11535645,-66.74168000
0.11596680,-67.89454000
0.11657715,-64.86536000
0.11718750,-64.76874000
0.11779785,-67.38741000
0.11840820,-71.40443000
0.11901855,-90.41405000
0.11962891,-74.39858000
0.12023926,-78.84112000
0.12084961,-67.39748000
0.12145996,-68.57130000
0.12207031,-73.04552000
0.12268066,-73.74484000
0.12329102,-69.33341000
0.12390137,-74.42967000
0.12451172,-68.12099000
0.12512207,-66.78079000
0.12573242,-70.97072000
0.12634277,-71.64365000
0.12695313,-69.40535000
0.12756348,-78.32056000
0.12817383,-77.47644000
0.12878418,-68.46304000
0.12939453,-66.48421000
0.13000488,-67.17097000
0.13061523,-71.52195000
0.13122559,-68.18921000
0.13183594,-68.51531000
0.13244629,-74.85605000
0.13305664,-80.25173000
0.13366699,-81.48839000
0.13427734,-77.04838000
0.13488770,-80.49725000
0.13549805,-69.63624000
0.13610840,-70.14920000
0.13671875,-76.28389000
0.13732910,-68.22532000
0.13793945,-73.03580000
0.13854980,-72.80048000
0.13916016,-88.13371000
0.13977051,-75.11229000
0.14038086,-78.87941000
0.14099121,-69.82617000
0.14160156,-64.89484000
0.14221191,-70.24467000
0.14282227,-83.21300000
0.14343262,-81.12634000
0.14404297,-85.44517000
0.14465332,-72.19315000
0.14526367,-70.35635000
0.14587402,-80.28840000
0.14648438,-73.85581000
0.14709473,-73.08719000
0.14770508,-68.09511000
0.14831543,-67.05541000
0.14892578,-73.17934000
0.14953613,-83.37759000
0.15014648,-76.64067000
0.15075684,-69.26790000
0.15136719,-72.36481000
0.15197754,-71.44422000
0.15258789,-77.60276000
0.15319824,-74.34480000
0.15380859,-74.53455000
0.15441895,-70.74628000
0.15502930,-70.77615000
0.15563965,-74.87527000
0.15625000,-76.32658000
0.15686035,-70.15547000
0.15747070,-68.62040000
0.15808105,-69.41604000
0.15869141,-82.25269000
0.15930176,-74.06293000
0.15991211,-73.54697000
0.16052246,-84.77321000
0.16113281,-78.16013000
0.16174316,-71.97420000
0.16235352,-69.88446000
0.16296387,-72.55204000
0.16357422,-73.88358000
0.16418457,-75.38385000
0.16479492,-72.76770000
0.16540527,-71.68944000
0.16601563,-75.28535000
0.16662598,-74.75417000
0.16723633,-74.39231000
0.16784668,-73.96096000
0.16845703,-70.49096000
0.16906738,-72.91736000
0.16967773,-69.76301000
0.17028809,-75.03098000
0.17089844,-79.88937000
0.17150879,-88.11349000
0.17211914,-75.52068000
0.17272949,-71.41679000
0.17333984,-74.77602000
0.17395020,-87.54103000
0.17456055,-79.52760000
0.17517090,-80.81925000
0.17578125,-72.79413000
0.17639160,-80.90396000
0.17700195,-72.36725000
0.17761230,-69.85938000
0.17822266,-77.80831000
0.17883301,-78.06487000
0.17944336,-74.75290000
0.18005371,-73.66473000
0.18066406,-72.89719000
0.18127441,-69.11217000
0.18188477,-69.09828000
0.18249512,-69.36048000
0.18310547,-70.25786000
0.18371582,-75.33360000
0.18432617,-82.37617000
0.18493652,-78.08396000
0.18554688,-75.26317000
0.18615723,-70.87178000
0.18676758,-75.54242000
0.18737793,-77.69865000
0.18798828,-85.97855000
0.18859863,-79.75200000
0.18920898,-77.56813000
0.18981934,-76.08371000
0.19042969,-93.53341000
0.19104004,-70.32365000
0.19165039,-67.64754000
0.19226074,-71.56892000
0.19287109,-73.15867000
0.19348145,-74.19956000
0.19409180,-73.96594000
0.19470215,-73.53929000
0.19531250,-69.89395000
0.19592285,-77.01479000
0.19653320,-69.50923000
0.19714355,-69.79753000
0.19775391,-79.75172000
0.19836426,-82.10298000
0.19897461,-74.16810000
0.19958496,-70.79846000
0.20019531,-70.70975000
0.20080566,-73.65712000
0.20141602,-79.47826000
0.20202637,-82.74833000
0.20263672,-86.11839000
0.20324707,-71.77962000
0.20385742,-68.38013000
0.20446777,-71.84019000
0.20507813,-78.49633000
0.20568848,-82.99767000
0.20629883,-81.16449000
0.20690918,-84.69112000
0.20751953,-80.96245000
0.20812988,-73.45760000
0.20874023,-90.61899000
0.20935059,-70.65818000
0.20996094,-79.88609000
0.21057129,-76.92191000
0.21118164,-74.08585000
0.21179199,-77.21823000
0.21240234,-92.57652000
0.21301270,-92.02572000
0.21362305,-75.86938000
0.21423340,-73.91158000
0.21484375,-79.35938000
0.21545410,-78.52462000
0.21606445,-75.51953000
0.21667480,-79.85711000
0.21728516,-76.03502000
0.21789551,-75.52873000
0.21850586,-78.46898000
0.21911621,-76.27578000
0.21972656,-80.67783000
0.22033691,-75.28110000
0.22094727,-70.15347000
0.22155762,-74.02397000
0.22216797,-79.85828000
0.22277832,-72.50201000
0.22338867,-71.81948000
0.22399902,-79.46114000
0.22460938,-87.00204000
0.22521973,-94.00352000
0.22583008,-79.41850000
0.22644043,-85.70812000
0.22705078,-82.02644000
0.22766113,-83.73840000
0.22827148,-75.91625000
0.22888184,-74.86373000
0.22949219,-88.25520000
0.23010254,-74.52854000
0.23071289,-69.63302000
0.23132324,-68.39400000
0.23193359,-70.66087000
0.23254395,-76.87051000
0.23315430,-76.16284000
0.23376465,-72.34626000
0.23437500,-70.94312000
0.23498535,-75.56577000
0.23559570,-70.64684000
0.23620605,-70.92838000
0.23681641,-76.76368000
0.23742676,-82.41345000
0.23803711,-73.80761000
0.23864746,-82.43302000
0.23925781,-75.02753000
0.23986816,-75.58028000
0.24047852,-81.96297000
0.24108887,-78.29581000
0.24169922,-71.06510000
0.24230957,-74.28896000
0.24291992,-79.94996000
0.24353027,-73.72943000
0.24414063,-76.17696000
0.24475098,-73.62464000
0.24536133,-76.15363000
0.24597168,-86.70716000
0.24658203,-80.27187000
0.24719238,-76.48721000
0.24780273,-70.02046000
0.24841309,-76.15660000
0.24902344,-71.76172000
0.24963379,-76.02834000
0.25024414,-79.04692000
0.25085449,-71.20425000
0.25146484,-74.66231000
0.25207520,-76.51506000
0.25268555,-72.75270000
0.25329590,-71.30657000
0.25390625,-86.43396000
0.25451660,-78.64691000
0.25512695,-77.29484000
0.25573730,-84.44714000
0.25634766,-77.72262000
0.25695801,-85.93223000
0.25756836,-90.87184000
0.25817871,-78.91668000
0.25878906,-84.53620000
0.25939941,-84.29005000
0.26000977,-80.56561000
0.26062012,-77.96666000
0.26123047,-71.00539000
0.26184082,-69.64707000
0.26245117,-70.50842000
0.26306152,-78.83179000
0.26367188,-76.39511000
0.26428223,-78.20565000
0.26489258,-87.18500000
0.26550293,-82.06166000
0.26611328,-77.86623000
0.26672363,-80.30315000
0.26733398,-84.23402000
0.26794434,-82.80235000
0.26855469,-86.84902000
0.26916504,-83.05743000
0.26977539,-79.93506000
0.27038574,-81.19203000
0.27099609,-81.66911000
0.27160645,-78.00098000
0.27221680,-80.21948000
0.27282715,-86.61896000
0.27343750,-78.57892000
0.27404785,-76.81828000
0.27465820,-85.96474000
0.27526855,-89.89366000
0.27587891,-78.27316000
0.27648926,-74.34515000
0.27709961,-75.09894000
0.27770996,-79.60128000
0.27832031,-86.12874000
0.27893066,-74.09016000
0.27954102,-69.64868000
0.28015137,-71.91712000
0.28076172,-83.20542000
0.28137207,-78.73589000
0.28198242,-81.70796000
0.28259277,-78.04050000
0.28320313,-78.01170000
0.28381348,-74.48154000
0.28442383,-75.46611000
0.28503418,-74.22102000
0.28564453,-75.61229000
0.28625488,-80.95318000
0.28686523,-78.98328000
