Frequency,Channel A
(kHz),(dBV)

0.00000000,-82.07570000
0.00061035,-68.93222000
0.00122070,-59.11932000
0.00183105,-62.00328000
0.00244141,-63.07457000
0.00305176,-68.27272000
0.00366211,-62.23516000
0.00427246,-63.95295000
0.00488281,-65.93034000
0.00549316,-69.06497000
0.00610352,-65.85500000
0.00671387,-69.25494000
0.00732422,-64.59943000
0.00793457,-65.54783000
0.00854492,-66.52801000
0.00915527,-72.20918000
0.00976563,-76.69083000
0.01037598,-64.52573000
0.01098633,-73.89665000
0.01159668,-70.04457000
0.01220703,-66.52434000
0.01281738,-66.27184000
0.01342773,-64.70935000
0.01403809,-66.55820000
0.01464844,-70.09904000
0.01525879,-71.10664000
0.01586914,-69.08562000
0.01647949,-69.04565000
0.01708984,-70.27976000
0.01770020,-63.20399000
0.01831055,-65.79062000
0.01892090,-74.75175000
0.01953125,-74.69507000
0.02014160,-74.58243000
0.02075195,-71.23121000
0.02136230,-77.93919000
0.02197266,-73.72506000
0.02258301,-70.73003000
0.02319336,-74.05687000
0.02380371,-68.37909000
0.02441406,-78.43190000
0.02502441,-69.23529000
0.02563477,-74.41899000
0.02624512,-69.30798000
0.02685547,-67.33414000
0.02746582,-64.05170000
0.02807617,-62.86827000
0.02868652,-69.22478000
0.02929688,-70.34404000
0.02990723,-63.85626000
0.03051758,-64.32028000
0.03112793,-71.39299000
0.03173828,-63.34219000
0.03234863,-64.06151000
0.03295898,-78.14799000
0.03356934,-69.35502000
0.03417969,-75.62957000
0.03479004,-73.47464000
0.03540039,-65.71021000
0.03601074,-76.15005000
0.03662109,-74.17323000
0.03723145,-67.49422000
0.03784180,-65.18588000
0.03845215,-74.86485000
0.03906250,-71.56686000
0.03967285,-77.82533000
0.04028320,-84.11313000
0.04089355,-78.12827000
0.04150391,-71.27261000
0.04211426,-70.02271000
0.04272461,-73.83912000
0.04333496,-70.49209000
0.04394531,-72.63412000
0.04455566,-66.58892000
0.04516602,-65.00191000
0.04577637,-72.69354000
0.04638672,-74.01170000
0.04699707,-83.67975000
0.04760742,-70.59570000
0.04821777,-71.15462000
0.04882813,-74.87853000
0.04943848,-74.50562000
0.05004883,-71.34943000
0.05065918,-66.74982000
0.05126953,-66.55733000
0.05187988,-65.69590000
0.05249023,-67.51254000
0.05310059,-66.09557000
0.05371094,-65.66699000
0.05432129,-82.34890000
0.05493164,-72.66549000
0.05554199,-71.04280000
0.05615234,-69.56893000
0.05676270,-67.55441000
0.05737305,-67.96949000
0.05798340,-66.17418000
0.05859375,-70.60253000
0.05920410,-68.19321000
0.05981445,-62.92249000
0.06042480,-67.69248000
0.06103516,-75.09292000
0.06164551,-75.86214000
0.06225586,-69.60881000
0.06286621,-70.19128000
0.06347656,-67.77929000
0.06408691,-66.04598000
0.06469727,-72.09933000
0.06530762,-73.63127000
0.06591797,-65.20650000
0.06652832,-69.83231000
0.06713867,-73.75198000
0.06774902,-66.29494000
0.06835938,-68.00056000
0.06896973,-64.52370000
0.06958008,-71.32870000
0.07019043,-86.73428000
0.07080078,-77.92737000
0.07141113,-69.15077000
0.07202148,-75.53546000
0.07263184,-64.44924000
0.07324219,-71.70660000
0.07385254,-66.67471000
0.07446289,-69.59274000
0.07507324,-71.73395000
0.07568359,-69.01251000
0.07629395,-66.49304000
0.07690430,-69.09441000
0.07751465,-66.00012000
0.07812500,-68.07265000
0.07873535,-72.98220000
0.07934570,-67.43480000
0.07995605,-70.14507000
0.08056641,-65.07128000
0.08117676,-80.68774000
0.08178711,-75.82139000
0.08239746,-70.75746000
0.08300781,-70.11879000
0.08361816,-69.87731000
0.08422852,-68.20113000
0.08483887,-65.06493000
0.08544922,-65.22086000
0.08605957,-70.28538000
0.08666992,-77.02382000
0.08728027,-69.61205000
0.08789063,-64.44640000
0.08850098,-66.70291000
0.08911133,-67.70717000
0.08972168,-76.77966000
0.09033203,-72.76468000
0.09094238,-72.85358000
0.09155273,-65.20802000
0.09216309,-63.74197000
0.09277344,-72.14590000
0.09338379,-74.97529000
0.09399414,-79.86572000
0.09460449,-73.08719000
0.09521484,-74.36349000
0.09582520,-72.90071000
0.09643555,-75.65622000
0.09704590,-79.88612000
0.09765625,-74.91144000
0.09826660,-66.47359000
0.09887695,-65.99498000
0.09948730,-71.63191000
0.10009766,-72.07013000
0.10070801,-68.43007000
0.10131836,-71.68636000
0.10192871,-73.74818000
0.10253906,-76.49624000
0.10314941,-70.11280000
0.10375977,-68.09889000
0.10437012,-64.98709000
0.10498047,-69.25214000
0.10559082,-68.64522000
0.10620117,-75.55835000
0.10681152,-64.98825000
0.10742188,-66.98697000
0.10803223,-71.97952000
0.10864258,-66.28808000
0.10925293,-71.77545000
0.10986328,-74.19822000
0.11047363,-81.60946000
0.11108398,-74.46578000
0.11169434,-69.52572000
0.11230469,-76.45741000
0.11291504,-74.64301000
0.11352539,-74.56173000
0.11413574,-65.30064000
0.11474609,-77.26159000
0.11535645,-75.90691000
0.11596680,-73.99446000
0.11657715,-71.33267000
0.11718750,-73.04951000
0.11779785,-73.05083000
0.11840820,-79.09853000
0.11901855,-70.70340000
0.11962891,-67.04584000
0.12023926,-70.80318000
0.12084961,-71.61266000
0.12145996,-68.48847000
0.12207031,-67.42238000
0.12268066,-69.91611000
0.12329102,-69.24585000
0.12390137,-72.32361000
0.12451172,-66.98535000
0.12512207,-73.52884000
0.12573242,-70.26910000
0.12634277,-66.85976000
0.12695313,-66.60677000
0.12756348,-79.20654000
0.12817383,-74.34224000
0.12878418,-69.77609000
0.12939453,-72.41195000
0.13000488,-76.94392000
0.13061523,-73.44675000
0.13122559,-68.87797000
0.13183594,-65.73365000
0.13244629,-71.64954000
0.13305664,-89.31088000
0.13366699,-75.22893000
0.13427734,-77.93436000
0.13488770,-72.90479000
0.13549805,-68.07456000
0.13610840,-71.42844000
0.13671875,-73.31536000
0.13732910,-68.80251000
0.13793945,-67.83881000
0.13854980,-73.63807000
0.13916016,-72.67464000
0.13977051,-67.03546000
0.14038086,-65.43677000
0.14099121,-71.62709000
0.14160156,-73.56824000
0.14221191,-76.34900000
0.14282227,-71.86552000
0.14343262,-64.58728000
0.14404297,-66.11047000
0.14465332,-75.35308000
0.14526367,-71.76880000
0.14587402,-66.54674000
0.14648438,-70.53698000
0.14709473,-76.10007000
0.14770508,-73.48209000
0.14831543,-78.49677000
0.14892578,-75.27459000
0.14953613,-73.19704000
0.15014648,-73.45598000
0.15075684,-71.59898000
0.15136719,-75.11206000
0.15197754,-72.72623000
0.15258789,-74.76480000
0.15319824,-74.99764000
0.15380859,-71.97015000
0.15441895,-88.39138000
0.15502930,-69.32878000
0.15563965,-69.13509000
0.15625000,-75.52441000
0.15686035,-75.06885000
0.15747070,-80.21168000
0.15808105,-84.06963000
0.15869141,-83.46281000
0.15930176,-70.75613000
0.15991211,-65.88703000
0.16052246,-69.38615000
0.16113281,-65.12987000
0.16174316,-65.55767000
0.16235352,-69.69571000
0.16296387,-73.37807000
0.16357422,-76.17174000
0.16418457,-74.01115000
0.16479492,-75.11479000
0.16540527,-73.15312000
0.16601563,-69.96818000
0.16662598,-71.48261000
0.16723633,-69.42849000
0.16784668,-72.92525000
0.16845703,-96.29742000
0.16906738,-76.16979000
0.16967773,-72.58096000
0.17028809,-70.46246000
0.17089844,-71.68564000
0.17150879,-75.11383000
0.17211914,-87.80701000
0.17272949,-80.61829000
0.17333984,-77.52183000
0.17395020,-79.61288000
0.17456055,-80.56465000
0.17517090,-71.19668000
0.17578125,-79.18844000
0.17639160,-84.25121000
0.17700195,-73.71974000
0.17761230,-73.75818000
0.17822266,-75.92589000
0.17883301,-72.45948000
0.17944336,-70.39217000
0.18005371,-73.21603000
0.18066406,-75.90695000
0.18127441,-73.67934000
0.18188477,-77.80657000
0.18249512,-74.63973000
0.18310547,-73.53697000
0.18371582,-78.66292000
0.18432617,-71.22296000
0.18493652,-75.01174000
0.18554688,-74.75424000
0.18615723,-72.97678000
0.18676758,-67.86546000
0.18737793,-80.08569000
0.18798828,-74.06121000
0.18859863,-76.69606000
0.18920898,-74.68536000
0.18981934,-76.10629000
0.19042969,-81.69119000
0.19104004,-80.17059000
0.19165039,-78.11407000
0.19226074,-79.01696000
0.19287109,-88.42464000
0.19348145,-74.35744000
0.19409180,-71.68979000
0.19470215,-73.42992000
0.19531250,-77.34542000
0.19592285,-68.39814000
0.19653320,-73.12862000
0.19714355,-73.03323000
0.19775391,-66.27005000
0.19836426,-70.85938000
0.19897461,-76.75443000
0.19958496,-83.29381000
0.20019531,-73.10561000
0.20080566,-87.75652000
0.20141602,-75.85419000
0.20202637,-80.94940000
0.20263672,-68.67855000
0.20324707,-72.21916000
0.20385742,-71.48476000
0.20446777,-80.92406000
0.20507813,-77.16415000
0.20568848,-72.19575000
0.20629883,-73.52396000
0.20690918,-69.98481000
0.20751953,-75.42131000
0.20812988,-74.64422000
0.20874023,-77.02577000
0.20935059,-75.08701000
0.20996094,-74.25648000
0.21057129,-69.54835000
0.21118164,-72.92355000
0.21179199,-72.67755000
0.21240234,-69.33071000
0.21301270,-69.18826000
0.21362305,-73.64985000
0.21423340,-73.52806000
0.21484375,-71.55534000
0.21545410,-72.04314000
0.21606445,-83.19030000
0.21667480,-73.68797000
0.21728516,-79.54648000
0.21789551,-73.89102000
0.21850586,-77.52972000
0.21911621,-77.72004000
0.21972656,-72.20071000
0.22033691,-78.66833000
0.22094727,-71.89219000
0.22155762,-77.27298000
0.22216797,-88.75433000
0.22277832,-78.83013000
0.22338867,-80.47923000
0.22399902,-79.67569000
0.22460938,-72.38627000
0.22521973,-70.03216000
0.22583008,-72.45177000
0.22644043,-83.52958000
0.22705078,-80.09289000
0.22766113,-87.49443000
0.22827148,-78.84589000
0.22888184,-79.97466000
0.22949219,-78.41119000
0.23010254,-90.17041000
0.23071289,-73.07346000
0.23132324,-67.65845000
0.23193359,-66.50250000
0.23254395,-68.73359000
0.23315430,-71.01960000
0.23376465,-76.99566000
0.23437500,-81.26865000
0.23498535,-73.43075000
0.23559570,-74.62912000
0.23620605,-70.99880000
0.23681641,-73.18311000
0.23742676,-75.11635000
0.23803711,-73.60654000
0.23864746,-78.75383000
0.23925781,-81.02901000
0.23986816,-73.09904000
0.24047852,-70.40976000
0.24108887,-76.98177000
0.24169922,-70.58398000
0.24230957,-71.95466000
0.24291992,-76.78682000
0.24353027,-79.26003000
0.24414063,-77.20078000
0.24475098,-74.40032000
0.24536133,-73.57204000
0.24597168,-69.44098000
0.24658203,-68.95454000
0.24719238,-72.06128000
0.24780273,-90.98446000
0.24841309,-72.67803000
0.24902344,-73.78090000
0.24963379,-77.08222000
0.25024414,-76.35060000
0.25085449,-79.03927000
0.25146484,-73.74361000
0.25207520,-85.46212000
0.25268555,-83.62563000
0.25329590,-86.32569000
0.25390625,-80.82332000
0.25451660,-70.36464000
0.25512695,-69.49103000
0.25573730,-78.27565000
0.25634766,-76.64487000
0.25695801,-85.31699000
0.25756836,-87.09644000
0.25817871,-87.87099000
0.25878906,-79.22569000
0.25939941,-70.57918000
0.26000977,-76.56142000
0.26062012,-77.01417000
0.26123047,-74.55142000
0.26184082,-73.47465000
0.26245117,-77.69443000
0.26306152,-75.78546000
0.26367188,-78.20489000
0.26428223,-85.24493000
0.26489258,-74.83469000
0.26550293,-76.56139000
0.26611328,-92.94907000
0.26672363,-88.19699000
0.26733398,-81.01663000
0.26794434,-76.89404000
0.26855469,-72.82556000
0.26916504,-77.71115000
0.26977539,-72.19168000
0.27038574,-71.50019000
0.27099609,-75.96728000
0.27160645,-73.40546000
0.27221680,-75.20982000
0.27282715,-76.55437000
0.27343750,-76.77184000
0.27404785,-78.63282000
0.27465820,-77.45465000
0.27526855,-77.10139000
0.27587891,-71.88425000
0.27648926,-76.22390000
0.27709961,-74.51342000
0.27770996,-76.64423000
0.27832031,-77.21696000
0.27893066,-79.01916000
0.27954102,-69.27895000
0.28015137,-70.50410000
0.28076172,-72.76216000
0.28137207,-81.24794000
0.28198242,-78.82048000
0.28259277,-73.77885000
0.28320313,-72.86970000
0.28381348,-78.94582000
0.28442383,-78.84537000
0.28503418,-80.61980000
0.28564453,-70.38586000
0.28625488,-70.20860000
0.28686523,-79.97788000
