Frequency,Channel A
(kHz),(dBV)

0.00000000,-62.51977000
0.00061035,-83.16841000
0.00122070,-63.81382000
0.00183105,-61.36222000
0.00244141,-56.50208000
0.00305176,-63.85752000
0.00366211,-77.05042000
0.00427246,-74.69761000
0.00488281,-81.12514000
0.00549316,-66.24167000
0.00610352,-59.11936000
0.00671387,-65.72243000
0.00732422,-78.41767000
0.00793457,-76.34840000
0.00854492,-76.60703000
0.00915527,-72.95425000
0.00976563,-73.41013000
0.01037598,-67.49694000
0.01098633,-64.78452000
0.01159668,-75.96641000
0.01220703,-64.49379000
0.01281738,-67.61507000
0.01342773,-68.75354000
0.01403809,-64.55901000
0.01464844,-65.97907000
0.01525879,-70.34698000
0.01586914,-76.50842000
0.01647949,-78.66003000
0.01708984,-84.14577000
0.01770020,-72.61138000
0.01831055,-71.06325000
0.01892090,-64.47181000
0.01953125,-64.58276000
0.02014160,-70.53687000
0.02075195,-79.36995000
0.02136230,-86.68954000
0.02197266,-74.72849000
0.02258301,-78.00929000
0.02319336,-68.67204000
0.02380371,-67.71517000
0.02441406,-81.08325000
0.02502441,-70.41194000
0.02563477,-64.52523000
0.02624512,-77.00439000
0.02685547,-62.95037000
0.02746582,-67.86736000
0.02807617,-77.92702000
0.02868652,-69.89989000
0.02929688,-78.74582000
0.02990723,-77.20338000
0.03051758,-69.57051000
0.03112793,-69.85744000
0.03173828,-68.23531000
0.03234863,-68.69873000
0.03295898,-78.55905000
0.03356934,-69.80431000
0.03417969,-74.82079000
0.03479004,-74.36781000
0.03540039,-77.48320000
0.03601074,-75.72555000
0.03662109,-73.14819000
0.03723145,-65.02935000
0.03784180,-64.45657000
0.03845215,-69.47910000
0.03906250,-72.09365000
0.03967285,-70.25845000
0.04028320,-65.72814000
0.04089355,-69.71116000
0.04150391,-66.28049000
0.04211426,-62.31201000
0.04272461,-60.99226000
0.04333496,-67.89592000
0.04394531,-74.71300000
0.04455566,-68.44308000
0.04516602,-66.26745000
0.04577637,-64.05653000
0.04638672,-65.31355000
0.04699707,-69.36546000
0.04760742,-73.25845000
0.04821777,-71.93172000
0.04882813,-71.66737000
0.04943848,-64.89580000
0.05004883,-64.25868000
0.05065918,-65.41628000
0.05126953,-70.02817000
0.05187988,-74.85831000
0.05249023,-70.61465000
0.05310059,-76.21707000
0.05371094,-63.09504000
0.05432129,-69.18882000
0.05493164,-74.12717000
0.05554199,-79.50412000
0.05615234,-70.19935000
0.05676270,-74.95577000
0.05737305,-66.00404000
0.05798340,-63.92790000
0.05859375,-73.21829000
0.05920410,-70.71159000
0.05981445,-71.59700000
0.06042480,-65.43446000
0.06103516,-69.97021000
0.06164551,-81.45993000
0.06225586,-73.11211000
0.06286621,-71.59544000
0.06347656,-70.48644000
0.06408691,-82.30296000
0.06469727,-79.49503000
0.06530762,-69.77621000
0.06591797,-72.31807000
0.06652832,-65.03921000
0.06713867,-62.53650000
0.06774902,-74.21037000
0.06835938,-66.22884000
0.06896973,-64.00282000
0.06958008,-70.43254000
0.07019043,-73.65449000
0.07080078,-78.94583000
0.07141113,-65.65989000
0.07202148,-65.49065000
0.07263184,-68.72095000
0.07324219,-64.65700000
0.07385254,-69.81172000
0.07446289,-71.54595000
0.07507324,-77.65580000
0.07568359,-71.41821000
0.07629395,-68.34064000
0.07690430,-70.09332000
0.07751465,-64.40045000
0.07812500,-68.67213000
0.07873535,-73.65922000
0.07934570,-65.90000000
0.07995605,-74.06338000
0.08056641,-71.14928000
0.08117676,-69.53597000
0.08178711,-66.91277000
0.08239746,-69.21291000
0.08300781,-70.40157000
0.08361816,-82.98837000
0.08422852,-67.60030000
0.08483887,-78.50714000
0.08544922,-80.73180000
0.08605957,-72.18532000
0.08666992,-71.24548000
0.08728027,-73.26845000
0.08789063,-71.96688000
0.08850098,-70.78745000
0.08911133,-70.30688000
0.08972168,-69.29536000
0.09033203,-88.65535000
0.09094238,-75.22738000
0.09155273,-78.59753000
0.09216309,-75.41421000
0.09277344,-65.53320000
0.09338379,-63.85120000
0.09399414,-67.34460000
0.09460449,-79.60677000
0.09521484,-70.17399000
0.09582520,-70.27948000
0.09643555,-79.41707000
0.09704590,-79.72454000
0.09765625,-71.84723000
0.09826660,-74.27322000
0.09887695,-70.61282000
0.09948730,-71.84187000
0.10009766,-67.60530000
0.10070801,-62.73877000
0.10131836,-64.64762000
0.10192871,-70.75108000
0.10253906,-74.74564000
0.10314941,-66.75241000
0.10375977,-68.97588000
0.10437012,-74.79643000
0.10498047,-70.14557000
0.10559082,-70.26279000
0.10620117,-67.20012000
0.10681152,-66.22308000
0.10742188,-73.48829000
0.10803223,-69.35166000
0.10864258,-69.00085000
0.10925293,-85.27921000
0.10986328,-71.61612000
0.11047363,-71.55031000
0.11108398,-73.24300000
0.11169434,-70.65092000
0.11230469,-70.16959000
0.11291504,-73.37054000
0.11352539,-77.94563000
0.11413574,-71.62737000
0.11474609,-65.03197000
0.11535645,-71.42772000
0.11596680,-80.99572000
0.11657715,-69.81019000
0.11718750,-65.55596000
0.11779785,-79.01328000
0.11840820,-67.79527000
0.11901855,-68.07269000
0.11962891,-68.16737000
0.12023926,-68.23595000
0.12084961,-71.42247000
0.12145996,-66.78458000
0.12207031,-66.80862000
0.12268066,-67.89868000
0.12329102,-73.73024000
0.12390137,-71.06997000
0.12451172,-71.82172000
0.12512207,-70.26217000
0.12573242,-72.15249000
0.12634277,-70.57574000
0.12695313,-71.09755000
0.12756348,-67.20723000
0.12817383,-76.24399000
0.12878418,-73.15555000
0.12939453,-73.32881000
0.13000488,-70.04521000
0.13061523,-73.22269000
0.13122559,-83.09238000
0.13183594,-74.72817000
0.13244629,-68.73234000
0.13305664,-72.57783000
0.13366699,-79.94386000
0.13427734,-85.82359000
0.13488770,-69.24625000
0.13549805,-64.00837000
0.13610840,-70.10323000
0.13671875,-68.85564000
0.13732910,-66.28903000
0.13793945,-71.57078000
0.13854980,-75.11941000
0.13916016,-75.16611000
0.13977051,-70.04213000
0.14038086,-70.73533000
0.14099121,-81.63541000
0.14160156,-75.79086000
0.14221191,-73.41002000
0.14282227,-80.99297000
0.14343262,-68.67439000
0.14404297,-66.75352000
0.14465332,-65.51720000
0.14526367,-66.29871000
0.14587402,-76.08739000
0.14648438,-98.69212000
0.14709473,-79.32930000
0.14770508,-76.15300000
0.14831543,-76.33936000
0.14892578,-83.51670000
0.14953613,-74.19521000
0.15014648,-70.30142000
0.15075684,-74.09120000
0.15136719,-72.83018000
0.15197754,-73.50024000
0.15258789,-79.06631000
0.15319824,-79.18263000
0.15380859,-70.27789000
0.15441895,-76.37571000
0.15502930,-74.17027000
0.15563965,-70.13467000
0.15625000,-81.61477000
0.15686035,-77.34335000
0.15747070,-78.23409000
0.15808105,-82.66856000
0.15869141,-70.08732000
0.15930176,-71.21629000
0.15991211,-76.76267000
0.16052246,-71.58408000
0.16113281,-70.74458000
0.16174316,-76.42931000
0.16235352,-87.36615000
0.16296387,-76.02139000
0.16357422,-75.26444000
0.16418457,-77.65239000
0.16479492,-74.13924000
0.16540527,-82.99590000
0.16601563,-71.35345000
0.16662598,-69.31297000
0.16723633,-77.62518000
0.16784668,-66.86065000
0.16845703,-66.24426000
0.16906738,-76.55775000
0.16967773,-77.79516000
0.17028809,-77.82629000
0.17089844,-77.39434000
0.17150879,-81.44256000
0.17211914,-89.29946000
0.17272949,-75.11555000
0.17333984,-80.87248000
0.17395020,-74.26085000
0.17456055,-78.95999000
0.17517090,-70.85584000
0.17578125,-68.46335000
0.17639160,-69.32954000
0.17700195,-87.91642000
0.17761230,-74.46612000
0.17822266,-75.35435000
0.17883301,-73.83212000
0.17944336,-69.12126000
0.18005371,-67.19560000
0.18066406,-69.40877000
0.18127441,-70.85380000
0.18188477,-71.54776000
0.18249512,-73.87895000
0.18310547,-76.79836000
0.18371582,-81.10126000
0.18432617,-69.96730000
0.18493652,-71.08466000
0.18554688,-71.70080000
0.18615723,-84.10745000
0.18676758,-75.49407000
0.18737793,-74.57076000
0.18798828,-86.45477000
0.18859863,-77.16169000
0.18920898,-71.39100000
0.18981934,-67.88471000
0.19042969,-75.76246000
0.19104004,-81.71237000
0.19165039,-75.44979000
0.19226074,-75.10934000
0.19287109,-67.09481000
0.19348145,-69.49643000
0.19409180,-72.52392000
0.19470215,-75.06191000
0.19531250,-78.33526000
0.19592285,-74.79239000
0.19653320,-68.70446000
0.19714355,-74.65283000
0.19775391,-81.14728000
0.19836426,-80.96958000
0.19897461,-70.15079000
0.19958496,-76.15361000
0.20019531,-75.09359000
0.20080566,-74.29833000
0.20141602,-88.59407000
0.20202637,-76.90657000
0.20263672,-79.99844000
0.20324707,-67.32054000
0.20385742,-66.70297000
0.20446777,-77.68250000
0.20507813,-71.38811000
0.20568848,-74.49955000
0.20629883,-74.74344000
0.20690918,-73.93439000
0.20751953,-74.40053000
0.20812988,-69.92677000
0.20874023,-87.11066000
0.20935059,-72.63700000
0.20996094,-79.79961000
0.21057129,-76.35442000
0.21118164,-80.71774000
0.21179199,-75.52621000
0.21240234,-76.71582000
0.21301270,-85.61885000
0.21362305,-76.65451000
0.21423340,-69.63610000
0.21484375,-66.66689000
0.21545410,-69.65788000
0.21606445,-72.58467000
0.21667480,-73.69283000
0.21728516,-72.42858000
0.21789551,-79.34548000
0.21850586,-76.98306000
0.21911621,-92.05544000
0.21972656,-68.45428000
0.22033691,-65.67250000
0.22094727,-69.78835000
0.22155762,-70.78991000
0.22216797,-76.80780000
0.22277832,-72.34441000
0.22338867,-80.99610000
0.22399902,-71.62889000
0.22460938,-78.68410000
0.22521973,-74.18285000
0.22583008,-76.76844000
0.22644043,-74.81327000
0.22705078,-70.38387000
0.22766113,-76.31285000
0.22827148,-78.04741000
0.22888184,-71.03880000
0.22949219,-76.94390000
0.23010254,-82.77005000
0.23071289,-85.87962000
0.23132324,-72.55222000
0.23193359,-71.80927000
0.23254395,-83.27348000
0.23315430,-72.14617000
0.23376465,-71.76281000
0.23437500,-70.25052000
0.23498535,-72.83545000
0.23559570,-79.54852000
0.23620605,-75.04125000
0.23681641,-74.75553000
0.23742676,-76.99162000
0.23803711,-72.77631000
0.23864746,-71.62086000
0.23925781,-71.36594000
0.23986816,-72.22916000
0.24047852,-73.56998000
0.24108887,-68.82322000
0.24169922,-73.70591000
0.24230957,-72.74873000
0.24291992,-69.92997000
0.24353027,-84.36707000
0.24414063,-73.66753000
0.24475098,-79.82270000
0.24536133,-77.52516000
0.24597168,-75.14709000
0.24658203,-72.52890000
0.24719238,-74.21892000
0.24780273,-74.41141000
0.24841309,-74.64507000
0.24902344,-74.70446000
0.24963379,-91.90826000
0.25024414,-98.52111000
0.25085449,-81.14198000
0.25146484,-79.82580000
0.25207520,-76.75178000
0.25268555,-86.00556000
0.25329590,-75.78238000
0.25390625,-76.11971000
0.25451660,-90.37732000
0.25512695,-79.55281000
0.25573730,-78.35865000
0.25634766,-72.95193000
0.25695801,-71.29243000
0.25756836,-77.11963000
0.25817871,-90.51183000
0.25878906,-79.24918000
0.25939941,-81.37955000
0.26000977,-100.69630000
0.26062012,-78.63121000
0.26123047,-70.87480000
0.26184082,-73.90689000
0.26245117,-85.42427000
0.26306152,-72.45854000
0.26367188,-71.80624000
0.26428223,-78.47325000
0.26489258,-76.66423000
0.26550293,-76.19619000
0.26611328,-79.82558000
0.26672363,-76.95380000
0.26733398,-73.79095000
0.26794434,-74.63354000
0.26855469,-81.33659000
0.26916504,-82.30394000
0.26977539,-79.92766000
0.27038574,-76.71314000
0.27099609,-80.73464000
0.27160645,-76.60771000
0.27221680,-84.56096000
0.27282715,-87.70698000
0.27343750,-80.03281000
0.27404785,-77.27560000
0.27465820,-79.06598000
0.27526855,-81.01645000
0.27587891,-80.33192000
0.27648926,-73.63685000
0.27709961,-84.56467000
0.27770996,-81.77639000
0.27832031,-79.26362000
0.27893066,-85.84454000
0.27954102,-78.68144000
0.28015137,-86.55430000
0.28076172,-74.40206000
0.28137207,-76.51574000
0.28198242,-80.27310000
0.28259277,-74.72142000
0.28320313,-74.11061000
0.28381348,-78.69353000
0.28442383,-77.27603000
0.28503418,-72.74485000
0.28564453,-71.96149000
0.28625488,-81.26457000
0.28686523,-74.38128000
