Frequency,Channel A
(kHz),(dBV)

0.00000000,-59.26054000
0.00061035,-61.18164000
0.00122070,-52.38110000
0.00183105,-52.60274000
0.00244141,-58.86479000
0.00305176,-52.86994000
0.00366211,-55.31418000
0.00427246,-56.72488000
0.00488281,-53.73761000
0.00549316,-51.66628000
0.00610352,-52.28146000
0.00671387,-54.65164000
0.00732422,-47.07125000
0.00793457,-55.57658000
0.00854492,-53.34549000
0.00915527,-48.13123000
0.00976563,-58.53600000
0.01037598,-50.95108000
0.01098633,-48.94575000
0.01159668,-47.58027000
0.01220703,-42.52706000
0.01281738,-45.36146000
0.01342773,-53.57984000
0.01403809,-53.57352000
0.01464844,-49.26333000
0.01525879,-61.14265000
0.01586914,-56.83323000
0.01647949,-57.57172000
0.01708984,-61.31704000
0.01770020,-51.24154000
0.01831055,-57.85728000
0.01892090,-56.03328000
0.01953125,-47.86909000
0.02014160,-50.67986000
0.02075195,-50.74614000
0.02136230,-47.67491000
0.02197266,-50.74876000
0.02258301,-54.80839000
0.02319336,-61.01250000
0.02380371,-69.74129000
0.02441406,-51.12797000
0.02502441,-48.15797000
0.02563477,-56.40924000
0.02624512,-69.24779000
0.02685547,-56.31397000
0.02746582,-52.60921000
0.02807617,-48.14397000
0.02868652,-44.61685000
0.02929688,-47.00771000
0.02990723,-54.71597000
0.03051758,-56.75728000
0.03112793,-47.32067000
0.03173828,-45.99754000
0.03234863,-51.56134000
0.03295898,-50.38313000
0.03356934,-55.92368000
0.03417969,-63.27072000
0.03479004,-60.12695000
0.03540039,-70.40575000
0.03601074,-51.18101000
0.03662109,-58.73254000
0.03723145,-57.55856000
0.03784180,-55.01181000
0.03845215,-51.71132000
0.03906250,-55.69226000
0.03967285,-57.80157000
0.04028320,-59.91860000
0.04089355,-49.44488000
0.04150391,-50.61038000
0.04211426,-55.89798000
0.04272461,-53.92706000
0.04333496,-54.22419000
0.04394531,-48.87231000
0.04455566,-48.85329000
0.04516602,-50.62678000
0.04577637,-52.33866000
0.04638672,-54.31721000
0.04699707,-46.94146000
0.04760742,-51.99813000
0.04821777,-52.75053000
0.04882813,-63.80737000
0.04943848,-54.66148000
0.05004883,-48.99133000
0.05065918,-48.05699000
0.05126953,-54.81837000
0.05187988,-51.10035000
0.05249023,-55.50102000
0.05310059,-59.52299000
0.05371094,-51.84383000
0.05432129,-55.00157000
0.05493164,-57.54818000
0.05554199,-64.28772000
0.05615234,-56.19403000
0.05676270,-56.58778000
0.05737305,-50.80299000
0.05798340,-52.41449000
0.05859375,-47.90945000
0.05920410,-51.16976000
0.05981445,-60.62684000
0.06042480,-50.13480000
0.06103516,-53.13634000
0.06164551,-58.74654000
0.06225586,-57.66100000
0.06286621,-58.52213000
0.06347656,-52.86556000
0.06408691,-54.83888000
0.06469727,-57.00687000
0.06530762,-54.39673000
0.06591797,-55.80503000
0.06652832,-63.80592000
0.06713867,-59.23371000
0.06774902,-52.09631000
0.06835938,-56.77597000
0.06896973,-62.37445000
0.06958008,-63.19743000
0.07019043,-53.15218000
0.07080078,-57.85604000
0.07141113,-60.22120000
0.07202148,-55.20470000
0.07263184,-57.11615000
0.07324219,-55.42697000
0.07385254,-53.61559000
0.07446289,-51.05521000
0.07507324,-68.22168000
0.07568359,-52.67159000
0.07629395,-63.49654000
0.07690430,-57.18076000
0.07751465,-56.44428000
0.07812500,-60.90195000
0.07873535,-53.17464000
0.07934570,-56.33679000
0.07995605,-53.26392000
0.08056641,-56.27497000
0.08117676,-55.32991000
0.08178711,-67.53066000
0.08239746,-54.54240000
0.08300781,-60.09964000
0.08361816,-51.99277000
0.08422852,-55.13218000
0.08483887,-65.41671000
0.08544922,-52.53080000
0.08605957,-53.43180000
0.08666992,-51.99403000
0.08728027,-52.91335000
0.08789063,-65.16972000
0.08850098,-59.80561000
0.08911133,-69.92860000
0.08972168,-55.45029000
0.09033203,-64.52923000
0.09094238,-77.06601000
0.09155273,-64.04501000
0.09216309,-66.19514000
0.09277344,-62.82627000
0.09338379,-58.86664000
0.09399414,-62.79082000
0.09460449,-53.58456000
0.09521484,-53.21288000
0.09582520,-57.65044000
0.09643555,-57.96175000
0.09704590,-64.03562000
0.09765625,-51.45939000
0.09826660,-52.97583000
0.09887695,-73.99232000
0.09948730,-56.84358000
0.10009766,-55.90413000
0.10070801,-54.86557000
0.10131836,-62.37996000
0.10192871,-59.24055000
0.10253906,-57.72705000
0.10314941,-51.93135000
0.10375977,-49.63723000
0.10437012,-59.31548000
0.10498047,-86.19778000
0.10559082,-55.40297000
0.10620117,-52.39496000
0.10681152,-52.14054000
0.10742188,-57.81208000
0.10803223,-61.86638000
0.10864258,-63.53474000
0.10925293,-60.98509000
0.10986328,-56.49752000
0.11047363,-56.46881000
0.11108398,-61.12411000
0.11169434,-61.28031000
0.11230469,-60.32738000
0.11291504,-58.20765000
0.11352539,-56.50626000
0.11413574,-55.33079000
0.11474609,-54.86114000
0.11535645,-56.48036000
0.11596680,-62.83950000
0.11657715,-62.58280000
0.11718750,-55.52314000
0.11779785,-61.37611000
0.11840820,-65.08956000
0.11901855,-59.71360000
0.11962891,-63.88494000
0.12023926,-54.78073000
0.12084961,-53.83768000
0.12145996,-56.39157000
0.12207031,-53.03537000
0.12268066,-57.27055000
0.12329102,-62.83476000
0.12390137,-57.45410000
0.12451172,-66.51841000
0.12512207,-67.36355000
0.12573242,-62.19769000
0.12634277,-55.04385000
0.12695313,-57.17350000
0.12756348,-58.43971000
0.12817383,-59.07589000
0.12878418,-59.99199000
0.12939453,-59.98443000
0.13000488,-55.72764000
0.13061523,-59.78886000
0.13122559,-62.59969000
0.13183594,-58.85464000
0.13244629,-57.51772000
0.13305664,-68.59911000
0.13366699,-57.37138000
0.13427734,-57.48639000
0.13488770,-63.61548000
0.13549805,-66.87019000
0.13610840,-66.41013000
0.13671875,-57.84128000
0.13732910,-58.43368000
0.13793945,-57.40016000
0.13854980,-62.83975000
0.13916016,-73.56604000
0.13977051,-60.80497000
0.14038086,-54.54443000
0.14099121,-61.00082000
0.14160156,-58.88947000
0.14221191,-59.81781000
0.14282227,-58.46806000
0.14343262,-59.22298000
0.14404297,-59.39655000
0.14465332,-57.69501000
0.14526367,-55.40393000
0.14587402,-54.47617000
0.14648438,-67.45114000
0.14709473,-72.86178000
0.14770508,-71.25562000
0.14831543,-58.83946000
0.14892578,-52.31675000
0.14953613,-57.32063000
0.15014648,-59.65592000
0.15075684,-57.47485000
0.15136719,-57.64589000
0.15197754,-53.46283000
0.15258789,-55.36650000
0.15319824,-58.79744000
0.15380859,-54.08999000
0.15441895,-60.18484000
0.15502930,-67.95595000
0.15563965,-61.12800000
0.15625000,-67.62729000
0.15686035,-63.47398000
0.15747070,-59.83360000
0.15808105,-55.07120000
0.15869141,-52.32272000
0.15930176,-58.53974000
0.15991211,-70.59500000
0.16052246,-59.91360000
0.16113281,-62.68302000
0.16174316,-65.83060000
0.16235352,-56.37621000
0.16296387,-56.55434000
0.16357422,-58.57315000
0.16418457,-57.75298000
0.16479492,-55.13624000
0.16540527,-57.17598000
0.16601563,-66.17871000
0.16662598,-55.10183000
0.16723633,-59.21791000
0.16784668,-65.03108000
0.16845703,-66.29449000
0.16906738,-78.50686000
0.16967773,-69.16556000
0.17028809,-60.15077000
0.17089844,-59.65403000
0.17150879,-67.65134000
0.17211914,-61.89569000
0.17272949,-65.93639000
0.17333984,-54.78783000
0.17395020,-56.65335000
0.17456055,-57.09277000
0.17517090,-57.31821000
0.17578125,-61.96238000
0.17639160,-65.14555000
0.17700195,-67.27245000
0.17761230,-61.18725000
0.17822266,-69.76628000
0.17883301,-64.13774000
0.17944336,-63.34916000
0.18005371,-57.28017000
0.18066406,-56.01294000
0.18127441,-62.98600000
0.18188477,-63.16008000
0.18249512,-57.85153000
0.18310547,-57.03964000
0.18371582,-64.45505000
0.18432617,-63.60807000
0.18493652,-64.54787000
0.18554688,-70.77145000
0.18615723,-65.76385000
0.18676758,-66.90254000
0.18737793,-60.94395000
0.18798828,-61.04190000
0.18859863,-62.88678000
0.18920898,-76.26390000
0.18981934,-55.58251000
0.19042969,-54.90750000
0.19104004,-61.58590000
0.19165039,-68.64584000
0.19226074,-62.47146000
0.19287109,-64.43079000
0.19348145,-64.82787000
0.19409180,-61.34821000
0.19470215,-63.46557000
0.19531250,-67.00870000
0.19592285,-63.56937000
0.19653320,-72.41800000
0.19714355,-61.48696000
0.19775391,-62.28975000
0.19836426,-60.63096000
0.19897461,-55.75122000
0.19958496,-66.52675000
0.20019531,-66.13509000
0.20080566,-63.80177000
0.20141602,-64.70940000
0.20202637,-60.83288000
0.20263672,-61.58468000
0.20324707,-63.81431000
0.20385742,-59.27298000
0.20446777,-62.49234000
0.20507813,-60.73223000
0.20568848,-66.61187000
0.20629883,-63.20351000
0.20690918,-66.14728000
0.20751953,-59.34697000
0.20812988,-60.24371000
0.20874023,-62.64614000
0.20935059,-61.56103000
0.20996094,-63.74611000
0.21057129,-64.67467000
0.21118164,-58.09652000
0.21179199,-65.48937000
0.21240234,-64.84056000
0.21301270,-67.37480000
0.21362305,-80.00502000
0.21423340,-64.48665000
0.21484375,-71.07649000
0.21545410,-63.68305000
0.21606445,-57.26540000
0.21667480,-60.84272000
0.21728516,-69.15189000
0.21789551,-59.14741000
0.21850586,-60.38204000
0.21911621,-75.72639000
0.21972656,-77.08760000
0.22033691,-68.62229000
0.22094727,-62.26876000
0.22155762,-64.99421000
0.22216797,-60.29201000
0.22277832,-58.12221000
0.22338867,-56.10948000
0.22399902,-59.85336000
0.22460938,-67.02394000
0.22521973,-60.96561000
0.22583008,-57.70856000
0.22644043,-62.48997000
0.22705078,-68.18877000
0.22766113,-62.28445000
0.22827148,-57.94555000
0.22888184,-63.17404000
0.22949219,-75.72542000
0.23010254,-62.41488000
0.23071289,-63.64272000
0.23132324,-66.15412000
0.23193359,-67.03702000
0.23254395,-70.87455000
0.23315430,-60.67499000
0.23376465,-67.96906000
0.23437500,-64.35975000
0.23498535,-70.47494000
0.23559570,-74.52171000
0.23620605,-67.57717000
0.23681641,-57.47196000
0.23742676,-58.93103000
0.23803711,-69.20744000
0.23864746,-65.07597000
0.23925781,-60.99759000
0.23986816,-62.89231000
0.24047852,-60.25118000
0.24108887,-58.68678000
0.24169922,-65.69263000
0.24230957,-68.07076000
0.24291992,-64.00359000
0.24353027,-68.48138000
0.24414063,-65.42805000
0.24475098,-70.86415000
0.24536133,-68.90207000
0.24597168,-62.10580000
0.24658203,-64.18587000
0.24719238,-71.98685000
0.24780273,-72.10375000
0.24841309,-71.87099000
0.24902344,-68.88190000
0.24963379,-75.45576000
0.25024414,-68.81740000
0.25085449,-67.74076000
0.25146484,-60.25788000
0.25207520,-64.58327000
0.25268555,-61.07322000
0.25329590,-63.76780000
0.25390625,-69.31962000
0.25451660,-62.61811000
0.25512695,-65.08524000
0.25573730,-67.09832000
0.25634766,-70.64938000
0.25695801,-70.55961000
0.25756836,-63.53772000
0.25817871,-57.36248000
0.25878906,-61.80110000
0.25939941,-73.66093000
0.26000977,-63.35213000
0.26062012,-67.30293000
0.26123047,-58.22451000
0.26184082,-74.98930000
0.26245117,-63.24223000
0.26306152,-69.25991000
0.26367188,-71.52087000
0.26428223,-65.83720000
0.26489258,-64.20126000
0.26550293,-72.70051000
0.26611328,-64.71273000
0.26672363,-57.66356000
0.26733398,-62.97025000
0.26794434,-63.72347000
0.26855469,-60.10948000
0.26916504,-65.98360000
0.26977539,-70.06377000
0.27038574,-66.11848000
0.27099609,-67.18318000
0.27160645,-66.41352000
0.27221680,-69.35671000
0.27282715,-63.43773000
0.27343750,-64.90315000
0.27404785,-78.44503000
0.27465820,-68.04200000
0.27526855,-73.64639000
0.27587891,-80.63776000
0.27648926,-65.76200000
0.27709961,-67.76191000
0.27770996,-62.68705000
0.27832031,-65.88701000
0.27893066,-59.79066000
0.27954102,-60.96233000
0.28015137,-60.10984000
0.28076172,-60.38886000
0.28137207,-64.95296000
0.28198242,-65.23996000
0.28259277,-74.84093000
0.28320313,-66.09658000
0.28381348,-63.02203000
0.28442383,-79.40553000
0.28503418,-63.61089000
0.28564453,-63.02206000
0.28625488,-63.45941000
0.28686523,-66.69128000
