Frequency,Channel A
(kHz),(dBV)

0.00000000,-63.77222000
0.00061035,-55.64952000
0.00122070,-54.22934000
0.00183105,-59.31244000
0.00244141,-50.68358000
0.00305176,-53.59460000
0.00366211,-53.52238000
0.00427246,-53.41858000
0.00488281,-52.05762000
0.00549316,-44.55391000
0.00610352,-49.90923000
0.00671387,-55.74266000
0.00732422,-45.88202000
0.00793457,-45.63888000
0.00854492,-60.33068000
0.00915527,-51.59379000
0.00976563,-44.52588000
0.01037598,-45.23462000
0.01098633,-49.93120000
0.01159668,-58.19231000
0.01220703,-48.48898000
0.01281738,-51.07475000
0.01342773,-64.73067000
0.01403809,-47.78799000
0.01464844,-46.81392000
0.01525879,-49.57829000
0.01586914,-61.14387000
0.01647949,-46.50993000
0.01708984,-45.59334000
0.01770020,-45.73818000
0.01831055,-46.78992000
0.01892090,-59.90276000
0.01953125,-54.26045000
0.02014160,-66.60734000
0.02075195,-51.27825000
0.02136230,-51.96406000
0.02197266,-51.04028000
0.02258301,-46.46311000
0.02319336,-47.45554000
0.02380371,-46.25731000
0.02441406,-54.07231000
0.02502441,-60.73215000
0.02563477,-59.30868000
0.02624512,-57.86201000
0.02685547,-49.94152000
0.02746582,-63.15853000
0.02807617,-53.13686000
0.02868652,-50.28866000
0.02929688,-50.60946000
0.02990723,-52.20398000
0.03051758,-48.71468000
0.03112793,-48.82475000
0.03173828,-69.44714000
0.03234863,-59.05180000
0.03295898,-68.31879000
0.03356934,-53.92577000
0.03417969,-51.14833000
0.03479004,-51.44912000
0.03540039,-48.75734000
0.03601074,-56.35322000
0.03662109,-51.53048000
0.03723145,-49.76183000
0.03784180,-50.50404000
0.03845215,-74.90369000
0.03906250,-62.01752000
0.03967285,-72.66244000
0.04028320,-56.75489000
0.04089355,-56.53233000
0.04150391,-49.08695000
0.04211426,-48.75780000
0.04272461,-60.77518000
0.04333496,-50.07774000
0.04394531,-56.37501000
0.04455566,-51.76130000
0.04516602,-50.55320000
0.04577637,-58.86811000
0.04638672,-52.67711000
0.04699707,-64.49195000
0.04760742,-51.03340000
0.04821777,-54.43081000
0.04882813,-54.01466000
0.04943848,-49.69605000
0.05004883,-46.86665000
0.05065918,-48.56231000
0.05126953,-53.20784000
0.05187988,-51.84230000
0.05249023,-49.36398000
0.05310059,-48.37057000
0.05371094,-48.67440000
0.05432129,-52.53909000
0.05493164,-64.63035000
0.05554199,-54.05415000
0.05615234,-53.76631000
0.05676270,-47.50545000
0.05737305,-48.13475000
0.05798340,-52.13549000
0.05859375,-50.92450000
0.05920410,-50.71747000
0.05981445,-51.31245000
0.06042480,-60.27282000
0.06103516,-51.33581000
0.06164551,-55.37215000
0.06225586,-60.58903000
0.06286621,-55.09959000
0.06347656,-56.27691000
0.06408691,-55.91533000
0.06469727,-49.31750000
0.06530762,-52.40483000
0.06591797,-54.93143000
0.06652832,-56.88966000
0.06713867,-54.04711000
0.06774902,-47.97443000
0.06835938,-53.72072000
0.06896973,-53.79485000
0.06958008,-60.62811000
0.07019043,-64.77406000
0.07080078,-68.72101000
0.07141113,-57.88866000
0.07202148,-59.70684000
0.07263184,-50.91662000
0.07324219,-49.64121000
0.07385254,-49.79844000
0.07446289,-73.15677000
0.07507324,-61.66671000
0.07568359,-54.95052000
0.07629395,-51.85398000
0.07690430,-62.83388000
0.07751465,-61.40343000
0.07812500,-56.68613000
0.07873535,-49.66434000
0.07934570,-49.78642000
0.07995605,-53.25036000
0.08056641,-58.22342000
0.08117676,-57.69167000
0.08178711,-72.88110000
0.08239746,-59.41529000
0.08300781,-55.58061000
0.08361816,-55.55709000
0.08422852,-53.87794000
0.08483887,-55.46873000
0.08544922,-57.59002000
0.08605957,-54.67731000
0.08666992,-53.61994000
0.08728027,-56.32415000
0.08789063,-57.84339000
0.08850098,-59.07581000
0.08911133,-55.23087000
0.08972168,-53.31636000
0.09033203,-48.28157000
0.09094238,-51.95282000
0.09155273,-51.56775000
0.09216309,-56.15342000
0.09277344,-56.78730000
0.09338379,-54.31480000
0.09399414,-55.69699000
0.09460449,-63.13216000
0.09521484,-57.32020000
0.09582520,-57.27706000
0.09643555,-72.40885000
0.09704590,-54.75174000
0.09765625,-55.86993000
0.09826660,-53.54571000
0.09887695,-51.52226000
0.09948730,-47.35830000
0.10009766,-50.83418000
0.10070801,-64.57519000
0.10131836,-63.31873000
0.10192871,-57.83369000
0.10253906,-60.04851000
0.10314941,-58.30826000
0.10375977,-63.58330000
0.10437012,-54.51492000
0.10498047,-52.52466000
0.10559082,-55.94321000
0.10620117,-53.51176000
0.10681152,-55.27155000
0.10742188,-59.57558000
0.10803223,-69.56367000
0.10864258,-72.56348000
0.10925293,-56.12111000
0.10986328,-56.64297000
0.11047363,-53.50113000
0.11108398,-61.80686000
0.11169434,-58.99311000
0.11230469,-75.10841000
0.11291504,-59.48577000
0.11352539,-52.07161000
0.11413574,-54.85643000
0.11474609,-66.46104000
0.11535645,-59.79610000
0.11596680,-64.01395000
0.11657715,-68.92104000
0.11718750,-61.72504000
0.11779785,-58.46174000
0.11840820,-55.54858000
0.11901855,-49.85790000
0.11962891,-58.50289000
0.12023926,-52.99849000
0.12084961,-57.88838000
0.12145996,-57.09394000
0.12207031,-57.15073000
0.12268066,-64.96075000
0.12329102,-58.07949000
0.12390137,-55.98252000
0.12451172,-59.73190000
0.12512207,-62.21450000
0.12573242,-79.91600000
0.12634277,-58.55558000
0.12695313,-51.25838000
0.12756348,-49.31204000
0.12817383,-48.67905000
0.12878418,-54.34089000
0.12939453,-55.95498000
0.13000488,-57.98567000
0.13061523,-58.78747000
0.13122559,-55.09242000
0.13183594,-55.90657000
0.13244629,-56.35098000
0.13305664,-59.16200000
0.13366699,-57.21339000
0.13427734,-62.68704000
0.13488770,-55.04854000
0.13549805,-53.11579000
0.13610840,-53.95046000
0.13671875,-53.96911000
0.13732910,-53.45573000
0.13793945,-58.24001000
0.13854980,-64.81416000
0.13916016,-57.48747000
0.13977051,-65.11878000
0.14038086,-62.27007000
0.14099121,-53.44962000
0.14160156,-53.27387000
0.14221191,-55.16601000
0.14282227,-63.47141000
0.14343262,-66.46232000
0.14404297,-68.33474000
0.14465332,-58.30684000
0.14526367,-61.57727000
0.14587402,-57.27696000
0.14648438,-55.63641000
0.14709473,-53.79023000
0.14770508,-49.95060000
0.14831543,-50.42251000
0.14892578,-55.54044000
0.14953613,-61.54107000
0.15014648,-57.76873000
0.15075684,-59.60093000
0.15136719,-61.78811000
0.15197754,-54.49022000
0.15258789,-49.34490000
0.15319824,-50.90673000
0.15380859,-54.98066000
0.15441895,-54.46179000
0.15502930,-55.75205000
0.15563965,-62.87476000
0.15625000,-65.77229000
0.15686035,-68.39018000
0.15747070,-58.69231000
0.15808105,-67.24345000
0.15869141,-53.32332000
0.15930176,-64.69495000
0.15991211,-57.22784000
0.16052246,-63.53844000
0.16113281,-61.59389000
0.16174316,-57.63756000
0.16235352,-63.87027000
0.16296387,-65.68517000
0.16357422,-60.02810000
0.16418457,-57.50655000
0.16479492,-63.23085000
0.16540527,-62.51595000
0.16601563,-63.10939000
0.16662598,-66.02729000
0.16723633,-58.76331000
0.16784668,-61.64274000
0.16845703,-67.42062000
0.16906738,-66.33401000
0.16967773,-63.12971000
0.17028809,-65.75208000
0.17089844,-62.93537000
0.17150879,-76.01275000
0.17211914,-60.97349000
0.17272949,-61.17210000
0.17333984,-58.47309000
0.17395020,-61.84857000
0.17456055,-65.92094000
0.17517090,-59.57389000
0.17578125,-66.20564000
0.17639160,-64.79032000
0.17700195,-63.37143000
0.17761230,-62.71677000
0.17822266,-61.70658000
0.17883301,-56.19394000
0.17944336,-52.61024000
0.18005371,-57.25188000
0.18066406,-64.84704000
0.18127441,-57.27948000
0.18188477,-57.76239000
0.18249512,-61.81667000
0.18310547,-69.25468000
0.18371582,-62.99983000
0.18432617,-57.56021000
0.18493652,-56.96563000
0.18554688,-62.06615000
0.18615723,-65.73755000
0.18676758,-62.32774000
0.18737793,-65.09156000
0.18798828,-57.98207000
0.18859863,-55.95330000
0.18920898,-72.87161000
0.18981934,-69.25877000
0.19042969,-69.31153000
0.19104004,-64.13715000
0.19165039,-63.37171000
0.19226074,-58.15378000
0.19287109,-65.13864000
0.19348145,-63.87141000
0.19409180,-64.32224000
0.19470215,-69.96617000
0.19531250,-58.83848000
0.19592285,-57.75946000
0.19653320,-61.57534000
0.19714355,-70.54148000
0.19775391,-65.73721000
0.19836426,-61.16400000
0.19897461,-66.81980000
0.19958496,-66.39761000
0.20019531,-61.87538000
0.20080566,-60.35332000
0.20141602,-60.19972000
0.20202637,-60.18409000
0.20263672,-63.94961000
0.20324707,-68.28839000
0.20385742,-59.92660000
0.20446777,-58.15660000
0.20507813,-64.29301000
0.20568848,-54.50054000
0.20629883,-56.00914000
0.20690918,-63.80624000
0.20751953,-69.87518000
0.20812988,-63.93333000
0.20874023,-62.02705000
0.20935059,-63.18085000
0.20996094,-65.35584000
0.21057129,-67.77341000
0.21118164,-82.71461000
0.21179199,-66.47630000
0.21240234,-71.62753000
0.21301270,-60.82471000
0.21362305,-60.75414000
0.21423340,-61.25595000
0.21484375,-63.37483000
0.21545410,-74.74982000
0.21606445,-74.17950000
0.21667480,-62.21555000
0.21728516,-60.30220000
0.21789551,-70.78863000
0.21850586,-58.99718000
0.21911621,-60.07077000
0.21972656,-59.57388000
0.22033691,-61.91331000
0.22094727,-61.84839000
0.22155762,-66.59025000
0.22216797,-61.99106000
0.22277832,-59.26212000
0.22338867,-64.64635000
0.22399902,-73.50694000
0.22460938,-63.46200000
0.22521973,-73.37233000
0.22583008,-61.76516000
0.22644043,-82.45377000
0.22705078,-66.29034000
0.22766113,-61.46480000
0.22827148,-58.48753000
0.22888184,-59.11215000
0.22949219,-71.02082000
0.23010254,-64.31348000
0.23071289,-63.17404000
0.23132324,-62.13734000
0.23193359,-62.50229000
0.23254395,-61.60740000
0.23315430,-63.46031000
0.23376465,-67.38001000
0.23437500,-72.33480000
0.23498535,-71.49196000
0.23559570,-69.45608000
0.23620605,-79.60453000
0.23681641,-69.48461000
0.23742676,-69.42228000
0.23803711,-70.79090000
0.23864746,-65.91891000
0.23925781,-63.81551000
0.23986816,-60.18855000
0.24047852,-61.70090000
0.24108887,-60.28717000
0.24169922,-58.75532000
0.24230957,-66.03494000
0.24291992,-63.66294000
0.24353027,-65.80531000
0.24414063,-74.01167000
0.24475098,-64.13579000
0.24536133,-64.33423000
0.24597168,-58.73690000
0.24658203,-57.56670000
0.24719238,-67.58998000
0.24780273,-64.01923000
0.24841309,-58.30400000
0.24902344,-70.41835000
0.24963379,-62.23772000
0.25024414,-62.19410000
0.25085449,-69.26652000
0.25146484,-66.39831000
0.25207520,-72.71117000
0.25268555,-66.52898000
0.25329590,-54.54963000
0.25390625,-52.80185000
0.25451660,-58.55042000
0.25512695,-65.75720000
0.25573730,-56.72680000
0.25634766,-60.54373000
0.25695801,-60.23724000
0.25756836,-63.64909000
0.25817871,-62.87620000
0.25878906,-63.99347000
0.25939941,-62.25151000
0.26000977,-69.98348000
0.26062012,-76.10414000
0.26123047,-75.83609000
0.26184082,-75.59308000
0.26245117,-66.00912000
0.26306152,-65.38408000
0.26367188,-64.17039000
0.26428223,-76.98999000
0.26489258,-64.16882000
0.26550293,-67.86923000
0.26611328,-66.17393000
0.26672363,-60.83016000
0.26733398,-59.06060000
0.26794434,-60.12131000
0.26855469,-65.07220000
0.26916504,-67.74519000
0.26977539,-62.89974000
0.27038574,-67.00205000
0.27099609,-65.82303000
0.27160645,-63.86927000
0.27221680,-62.70432000
0.27282715,-65.21673000
0.27343750,-59.96096000
0.27404785,-68.24075000
0.27465820,-58.42258000
0.27526855,-61.28363000
0.27587891,-61.28773000
0.27648926,-61.75874000
0.27709961,-58.42095000
0.27770996,-58.32159000
0.27832031,-61.97385000
0.27893066,-59.06111000
0.27954102,-67.17909000
0.28015137,-84.38292000
0.28076172,-70.63592000
0.28137207,-65.18433000
0.28198242,-61.94454000
0.28259277,-61.98473000
0.28320313,-66.28633000
0.28381348,-63.57566000
0.28442383,-63.75520000
0.28503418,-69.63933000
0.28564453,-62.45641000
0.28625488,-56.43958000
0.28686523,-60.88920000
