Frequency,Channel A
(kHz),(dBV)

0.00000000,-69.44746000
0.00061035,-53.33923000
0.00122070,-50.26337000
0.00183105,-51.68239000
0.00244141,-48.74929000
0.00305176,-49.27773000
0.00366211,-52.48191000
0.00427246,-71.42287000
0.00488281,-51.67194000
0.00549316,-48.39573000
0.00610352,-46.97029000
0.00671387,-51.37705000
0.00732422,-59.75152000
0.00793457,-52.22581000
0.00854492,-49.66675000
0.00915527,-66.46514000
0.00976563,-48.63774000
0.01037598,-45.36644000
0.01098633,-47.45084000
0.01159668,-46.78024000
0.01220703,-55.60144000
0.01281738,-50.38502000
0.01342773,-49.97236000
0.01403809,-54.21404000
0.01464844,-55.17828000
0.01525879,-52.71771000
0.01586914,-57.92609000
0.01647949,-53.71918000
0.01708984,-54.82906000
0.01770020,-52.66722000
0.01831055,-48.90278000
0.01892090,-54.13031000
0.01953125,-50.34366000
0.02014160,-58.00951000
0.02075195,-48.22165000
0.02136230,-54.45313000
0.02197266,-55.63533000
0.02258301,-54.76826000
0.02319336,-56.18521000
0.02380371,-54.27380000
0.02441406,-59.12117000
0.02502441,-50.13918000
0.02563477,-48.34442000
0.02624512,-51.95081000
0.02685547,-61.29937000
0.02746582,-49.87635000
0.02807617,-47.75307000
0.02868652,-48.00024000
0.02929688,-52.30652000
0.02990723,-55.63964000
0.03051758,-55.56805000
0.03112793,-49.57131000
0.03173828,-48.37888000
0.03234863,-53.25603000
0.03295898,-50.34267000
0.03356934,-47.45306000
0.03417969,-52.38148000
0.03479004,-54.27872000
0.03540039,-53.50818000
0.03601074,-54.21006000
0.03662109,-51.54943000
0.03723145,-56.11198000
0.03784180,-55.39521000
0.03845215,-53.39529000
0.03906250,-53.08032000
0.03967285,-47.71117000
0.04028320,-46.39824000
0.04089355,-50.26422000
0.04150391,-58.74726000
0.04211426,-54.92235000
0.04272461,-54.03695000
0.04333496,-52.44427000
0.04394531,-52.09880000
0.04455566,-55.47948000
0.04516602,-50.92207000
0.04577637,-55.40454000
0.04638672,-58.05838000
0.04699707,-59.52709000
0.04760742,-65.47070000
0.04821777,-61.57444000
0.04882813,-56.77501000
0.04943848,-57.05833000
0.05004883,-53.13450000
0.05065918,-64.39832000
0.05126953,-53.78864000
0.05187988,-55.26933000
0.05249023,-55.31274000
0.05310059,-53.57110000
0.05371094,-50.42150000
0.05432129,-50.01122000
0.05493164,-50.20913000
0.05554199,-59.03836000
0.05615234,-49.48253000
0.05676270,-46.57467000
0.05737305,-50.67681000
0.05798340,-53.84829000
0.05859375,-59.74717000
0.05920410,-59.38615000
0.05981445,-54.01462000
0.06042480,-61.07529000
0.06103516,-64.17946000
0.06164551,-58.30847000
0.06225586,-63.78545000
0.06286621,-61.89484000
0.06347656,-53.95923000
0.06408691,-62.75486000
0.06469727,-71.84777000
0.06530762,-62.71231000
0.06591797,-58.72696000
0.06652832,-63.24725000
0.06713867,-58.42302000
0.06774902,-50.40464000
0.06835938,-54.27368000
0.06896973,-54.06611000
0.06958008,-47.51804000
0.07019043,-48.22042000
0.07080078,-57.92783000
0.07141113,-58.28888000
0.07202148,-56.90310000
0.07263184,-58.99558000
0.07324219,-56.09296000
0.07385254,-60.84628000
0.07446289,-62.19734000
0.07507324,-73.48439000
0.07568359,-63.42339000
0.07629395,-58.33865000
0.07690430,-58.08685000
0.07751465,-55.17864000
0.07812500,-54.69400000
0.07873535,-52.41643000
0.07934570,-47.81332000
0.07995605,-54.65132000
0.08056641,-57.73549000
0.08117676,-55.70906000
0.08178711,-65.09222000
0.08239746,-66.30531000
0.08300781,-61.86253000
0.08361816,-50.24802000
0.08422852,-53.99009000
0.08483887,-61.19205000
0.08544922,-51.75724000
0.08605957,-61.19618000
0.08666992,-57.17199000
0.08728027,-54.99779000
0.08789063,-62.53640000
0.08850098,-57.02111000
0.08911133,-56.18101000
0.08972168,-49.49952000
0.09033203,-46.77010000
0.09094238,-55.55555000
0.09155273,-63.79618000
0.09216309,-53.93249000
0.09277344,-51.83598000
0.09338379,-50.03500000
0.09399414,-53.99538000
0.09460449,-54.42089000
0.09521484,-60.41445000
0.09582520,-52.19158000
0.09643555,-54.92173000
0.09704590,-63.68808000
0.09765625,-57.80420000
0.09826660,-61.45788000
0.09887695,-56.16750000
0.09948730,-63.28750000
0.10009766,-56.59803000
0.10070801,-59.60803000
0.10131836,-60.81287000
0.10192871,-56.25858000
0.10253906,-61.68755000
0.10314941,-61.24960000
0.10375977,-56.36121000
0.10437012,-58.79829000
0.10498047,-62.13026000
0.10559082,-67.49528000
0.10620117,-65.64547000
0.10681152,-62.67125000
0.10742188,-57.01553000
0.10803223,-61.24946000
0.10864258,-54.10244000
0.10925293,-59.68448000
0.10986328,-58.38162000
0.11047363,-57.68159000
0.11108398,-55.73124000
0.11169434,-67.24498000
0.11230469,-55.98457000
0.11291504,-55.95714000
0.11352539,-57.47122000
0.11413574,-55.64518000
0.11474609,-54.53559000
0.11535645,-59.10317000
0.11596680,-55.50011000
0.11657715,-54.07423000
0.11718750,-59.26532000
0.11779785,-57.81287000
0.11840820,-51.76855000
0.11901855,-53.30582000
0.11962891,-59.12880000
0.12023926,-59.18235000
0.12084961,-58.68312000
0.12145996,-60.61737000
0.12207031,-73.40760000
0.12268066,-60.77864000
0.12329102,-57.24210000
0.12390137,-67.90942000
0.12451172,-61.15220000
0.12512207,-55.70856000
0.12573242,-61.51145000
0.12634277,-58.90945000
0.12695313,-62.91767000
0.12756348,-64.77260000
0.12817383,-75.88258000
0.12878418,-85.06016000
0.12939453,-62.83404000
0.13000488,-56.18007000
0.13061523,-56.09277000
0.13122559,-66.75929000
0.13183594,-60.28417000
0.13244629,-60.34527000
0.13305664,-55.20122000
0.13366699,-64.95940000
0.13427734,-58.30564000
0.13488770,-58.68122000
0.13549805,-63.28303000
0.13610840,-53.66014000
0.13671875,-53.64116000
0.13732910,-68.26700000
0.13793945,-58.00909000
0.13854980,-56.71243000
0.13916016,-58.53310000
0.13977051,-63.14337000
0.14038086,-57.46643000
0.14099121,-58.96695000
0.14160156,-59.79680000
0.14221191,-65.72496000
0.14282227,-57.80370000
0.14343262,-57.84239000
0.14404297,-80.70723000
0.14465332,-62.45087000
0.14526367,-67.45565000
0.14587402,-61.47472000
0.14648438,-57.05219000
0.14709473,-65.86980000
0.14770508,-62.13355000
0.14831543,-72.02539000
0.14892578,-62.60088000
0.14953613,-61.02970000
0.15014648,-56.49542000
0.15075684,-55.93631000
0.15136719,-62.93857000
0.15197754,-66.93793000
0.15258789,-71.97297000
0.15319824,-60.87942000
0.15380859,-59.80429000
0.15441895,-70.15090000
0.15502930,-65.80470000
0.15563965,-63.55889000
0.15625000,-62.85679000
0.15686035,-54.40545000
0.15747070,-53.17887000
0.15808105,-57.66628000
0.15869141,-69.75832000
0.15930176,-61.20776000
0.15991211,-62.44679000
0.16052246,-64.20914000
0.16113281,-69.33702000
0.16174316,-63.38339000
0.16235352,-60.74313000
0.16296387,-55.79624000
0.16357422,-70.85427000
0.16418457,-64.07246000
0.16479492,-54.58299000
0.16540527,-62.35448000
0.16601563,-60.64397000
0.16662598,-62.22496000
0.16723633,-67.48928000
0.16784668,-66.90922000
0.16845703,-60.90943000
0.16906738,-63.56215000
0.16967773,-63.24958000
0.17028809,-69.27919000
0.17089844,-68.12171000
0.17150879,-61.17366000
0.17211914,-59.56319000
0.17272949,-65.54725000
0.17333984,-74.00943000
0.17395020,-71.73972000
0.17456055,-70.09705000
0.17517090,-64.87227000
0.17578125,-59.38581000
0.17639160,-61.84845000
0.17700195,-67.87573000
0.17761230,-67.78484000
0.17822266,-64.48356000
0.17883301,-56.79595000
0.17944336,-59.09035000
0.18005371,-62.49949000
0.18066406,-69.07549000
0.18127441,-66.39548000
0.18188477,-58.36195000
0.18249512,-62.16029000
0.18310547,-61.78868000
0.18371582,-63.29720000
0.18432617,-61.35501000
0.18493652,-68.25223000
0.18554688,-66.17395000
0.18615723,-63.01785000
0.18676758,-58.40562000
0.18737793,-56.03245000
0.18798828,-56.76287000
0.18859863,-64.42480000
0.18920898,-61.68022000
0.18981934,-66.09174000
0.19042969,-70.40069000
0.19104004,-61.11383000
0.19165039,-61.65047000
0.19226074,-62.46638000
0.19287109,-75.43373000
0.19348145,-60.87776000
0.19409180,-57.92374000
0.19470215,-61.14088000
0.19531250,-75.45965000
0.19592285,-59.92062000
0.19653320,-60.43943000
0.19714355,-55.96254000
0.19775391,-55.46792000
0.19836426,-61.48135000
0.19897461,-67.84009000
0.19958496,-71.63859000
0.20019531,-80.18222000
0.20080566,-66.68982000
0.20141602,-75.49581000
0.20202637,-63.29508000
0.20263672,-63.21470000
0.20324707,-67.55980000
0.20385742,-62.32650000
0.20446777,-73.45199000
0.20507813,-61.45142000
0.20568848,-58.36809000
0.20629883,-69.80770000
0.20690918,-60.68116000
0.20751953,-66.28298000
0.20812988,-91.55807000
0.20874023,-65.27916000
0.20935059,-63.59241000
0.20996094,-64.72212000
0.21057129,-69.72312000
0.21118164,-61.94574000
0.21179199,-58.93073000
0.21240234,-57.81894000
0.21301270,-63.37965000
0.21362305,-63.12062000
0.21423340,-65.21973000
0.21484375,-73.83733000
0.21545410,-66.52668000
0.21606445,-65.44279000
0.21667480,-63.63547000
0.21728516,-63.67106000
0.21789551,-60.73083000
0.21850586,-63.48930000
0.21911621,-74.94287000
0.21972656,-62.80872000
0.22033691,-53.68040000
0.22094727,-58.08237000
0.22155762,-61.77908000
0.22216797,-60.02974000
0.22277832,-62.26410000
0.22338867,-63.72586000
0.22399902,-60.94056000
0.22460938,-60.78530000
0.22521973,-60.34558000
0.22583008,-71.35764000
0.22644043,-68.72762000
0.22705078,-79.23895000
0.22766113,-70.11087000
0.22827148,-62.21893000
0.22888184,-60.80849000
0.22949219,-76.10685000
0.23010254,-67.65254000
0.23071289,-63.17203000
0.23132324,-73.26498000
0.23193359,-63.58160000
0.23254395,-71.90537000
0.23315430,-69.33053000
0.23376465,-60.67561000
0.23437500,-63.22091000
0.23498535,-68.95947000
0.23559570,-69.83671000
0.23620605,-63.13065000
0.23681641,-64.28484000
0.23742676,-62.80838000
0.23803711,-66.89634000
0.23864746,-60.58425000
0.23925781,-66.37656000
0.23986816,-66.96590000
0.24047852,-63.90860000
0.24108887,-58.48745000
0.24169922,-60.24847000
0.24230957,-61.46200000
0.24291992,-68.09112000
0.24353027,-69.12128000
0.24414063,-63.95000000
0.24475098,-66.27343000
0.24536133,-61.64124000
0.24597168,-67.18948000
0.24658203,-61.45187000
0.24719238,-66.54122000
0.24780273,-66.26714000
0.24841309,-58.10199000
0.24902344,-61.06260000
0.24963379,-62.64118000
0.25024414,-60.77104000
0.25085449,-76.23201000
0.25146484,-66.03187000
0.25207520,-64.69681000
0.25268555,-64.71210000
0.25329590,-64.77502000
0.25390625,-59.33620000
0.25451660,-60.25259000
0.25512695,-59.31223000
0.25573730,-63.66939000
0.25634766,-62.46997000
0.25695801,-59.23035000
0.25756836,-60.38197000
0.25817871,-65.56533000
0.25878906,-63.87625000
0.25939941,-62.75521000
0.26000977,-66.26025000
0.26062012,-69.95047000
0.26123047,-65.00409000
0.26184082,-64.01917000
0.26245117,-63.00959000
0.26306152,-67.76589000
0.26367188,-68.05164000
0.26428223,-62.23997000
0.26489258,-67.48040000
0.26550293,-66.58755000
0.26611328,-66.15677000
0.26672363,-66.77276000
0.26733398,-71.74616000
0.26794434,-72.77631000
0.26855469,-80.20184000
0.26916504,-73.42838000
0.26977539,-61.65726000
0.27038574,-58.83055000
0.27099609,-63.67191000
0.27160645,-72.83304000
0.27221680,-61.90737000
0.27282715,-68.94630000
0.27343750,-63.68221000
0.27404785,-64.02510000
0.27465820,-64.03392000
0.27526855,-63.97710000
0.27587891,-65.67897000
0.27648926,-59.22772000
0.27709961,-60.69954000
0.27770996,-76.34918000
0.27832031,-72.99540000
0.27893066,-71.82341000
0.27954102,-90.08195000
0.28015137,-69.25225000
0.28076172,-68.94807000
0.28137207,-70.35379000
0.28198242,-71.70426000
0.28259277,-78.98132000
0.28320313,-65.84214000
0.28381348,-63.74284000
0.28442383,-64.11515000
0.28503418,-64.52127000
0.28564453,-71.96397000
0.28625488,-64.89532000
0.28686523,-61.83360000
